% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 13 2023, 18:16"
% Table,d3_m - 
% m,d1 (m),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
3,0.03,470,1100.0000000000002,1.1972686095543958E-5+0.007272294287555487i
3,0.03,480,1100.0000000000002,1.159468411102868E-5+0.00712058490662399i
3,0.03,490,1100.0000000000002,1.1236074923658024E-5+0.006975069500600274i
3,0.03,500,1100.0000000000002,1.0895495362483036E-5+0.006835376257767656i
3,0.03,510,1100.0000000000002,1.0571702913700793E-5+0.006701162539784554i
3,0.03,520,1100.0000000000002,1.0263562928483067E-5+0.006572112075559257i
3,0.03,530,1100.0000000000002,9.970037402485312E-6+0.006447932472900618i
3,0.03,540,1100.0000000000002,9.690175108450857E-6+0.006328353006739414i
3,0.03,550,1100.0000000000002,9.423102897142644E-6+0.006213122648710331i
3,0.03,560,1100.0000000000002,9.16801800990573E-6+0.006102008307915844i
3,0.03,570,1100.0000000000002,8.9241812695594E-6+0.005994793256930069i
3,0.03,580,1100.0000000000002,8.690911035869679E-6+0.005891275720679581i
3,0.03,590,1100.0000000000002,8.467577828264737E-6+0.005791267608871548i
3,0.03,600,1100.0000000000002,8.253599532257263E-6+0.005694593375217289i
3,0.03,610,1100.0000000000002,8.04843711769383E-6+0.005601088988896899i
3,0.03,620,1100.0000000000002,7.851590806817258E-6+0.005510601005589183i
3,0.03,630,1100.0000000000002,7.662596638506217E-6+0.005422985727000988i
3,0.03,640,1100.0000000000002,7.481023382188229E-6+0.00533810843921377i
3,0.03,650,1100.0000000000002,7.3064697610111175E-6+0.005255842721357062i
3,0.03,660,1100.0000000000002,7.138561949071582E-6+0.0051760698171479545i
3,0.03,670,1100.0000000000002,6.976951311969038E-6+0.0050986780627268i
3,0.03,680,1100.0000000000002,6.821312363802093E-6+0.005023562364992333i
3,0.03,690,1100.0000000000002,6.671340917039042E-6+0.004950623725311835i
3,0.03,700,1100.0000000000002,6.526752404561308E-6+0.0048797688040675856i
3,0.03,710,1100.0000000000002,6.387280355660682E-6+0.004810909522012515i
3,0.03,720,1100.0000000000002,6.252675009923107E-6+0.0047439626948554145i
3,0.03,730,1100.0000000000002,6.12270205480845E-6+0.004678849697888509i
3,0.03,740,1100.0000000000002,5.9971414743658895E-6+0.004615496157814889i
3,0.03,750,1100.0000000000002,5.8757864979506464E-6+0.004553831669236378i
3,0.03,760,1100.0000000000002,5.758442639055976E-6+0.004493789533530114i
3,0.03,770,1100.0000000000002,5.644926815465636E-6+0.004435306518077747i
3,0.03,780,1100.0000000000002,5.5350665428936694E-6+0.004378322634020525i
3,0.03,790,1100.0000000000002,5.4286991951213145E-6+0.004322780930898183i
3,0.03,800,1100.0000000000002,5.325671324384977E-6+0.00426862730669398i
3,0.03,810,1100.0000000000002,5.225838036426025E-6+0.004215810331954197i
3,0.03,820,1100.0000000000002,5.129062415193478E-6+0.004164281086780273i
3,0.03,830,1100.0000000000002,5.035214992703485E-6+0.004113993009607737i
3,0.03,840,1100.0000000000002,4.944173260016667E-6+0.004064901756789377i
3,0.03,850,1100.0000000000002,4.855821215697961E-6+0.004016965072092835i
3,0.03,860,1100.0000000000002,4.770048948483674E-6+0.003970142665305203i
3,0.03,870,1100.0000000000002,4.6867522512011105E-6+0.003924396099211982i
3,0.03,880,1100.0000000000002,4.605832263272004E-6+0.0038796886842838857i
3,0.03,890,1100.0000000000002,4.527195139386225E-6+0.0038359853804652124i
3,0.03,900,1100.0000000000002,4.450751742160776E-6+0.003793252705511308i
3,0.03,910,1100.0000000000002,4.376417356802831E-6+0.0037514586493712122i
3,0.03,920,1100.0000000000002,4.304111425980076E-6+0.0037105725941554346i
3,0.03,930,1100.0000000000002,4.2337573032650305E-6+0.0036705652392683375i
3,0.03,940,1100.0000000000002,4.165282023668442E-6+0.003631408531320516i
3,0.03,950,1100.0000000000002,4.098616089910262E-6+0.0035930755984688203i
3,0.03,960,1100.0000000000002,4.033693273195838E-6+0.0035555406888611333i
3,0.03,970,1100.0000000000002,3.9704504273736036E-6+0.0035187791128895936i
3,0.03,980,1100.0000000000002,3.908827315448406E-6+0.003482767188980194i
3,0.03,990,1100.0000000000002,3.848766447512023E-6+0.003447482192668661i
3,0.03,1000,1100.0000000000002,3.790212929233292E-6+0.0034129023087324586i
3,0.03,1010,1100.0000000000002,3.733114320121958E-6+0.0033790065861671673i
3,0.03,1020,1100.0000000000002,3.677420500846102E-6+0.003345774895811899i
3,0.03,1030,1100.0000000000002,3.6230835489424988E-6+0.0033131878904437257i
3,0.03,1040,1100.0000000000002,3.5700576223137043E-6+0.003281226967174892i
3,0.03,1050,1100.0000000000002,3.518298849954092E-6+0.0032498742319992517i
3,0.03,1060,1100.0000000000002,3.467765229392798E-6+0.003219112466345976i
3,0.03,1070,1100.0000000000002,3.418416530381299E-6+0.0031889250955091848i
3,0.03,1080,1100.0000000000002,3.370214204391547E-6+0.003159296158831913i
3,0.03,1090,1100.0000000000002,3.3231212995237123E-6+0.003130210281531655i
3,0.03,1100,1100.0000000000002,3.277102380454102E-6+0.0031016526480630996i
3,0.03,1110,1100.0000000000002,3.2321234530818583E-6+0.003073608976920995i
3,0.03,1120,1100.0000000000002,3.1881518935592354E-6+0.003046065496793193i
3,0.03,1130,1100.0000000000002,3.145156381414051E-6+0.003019008923980193i
3,0.03,1140,1100.0000000000002,3.103106836494181E-6+0.0029924264410033856i
3,0.03,1150,1100.0000000000002,3.061974359484603E-6+0.0029663056763296093i
3,0.03,1160,1100.0000000000002,3.0217311757655004E-6+0.0029406346851447314i
3,0.03,1170,1100.0000000000002,2.9823505823966906E-6+0.0029154019311133585i
3,0.03,1180,1100.0000000000002,2.943806898029366E-6+0.002890596269066256i
3,0.03,1190,1100.0000000000002,2.9060754155601127E-6+0.002866206928560853i
3,0.03,1200,1100.0000000000002,2.869132357355878E-6+0.002842223498263897i
3,0.03,1210,1100.0000000000002,2.832954832889509E-6+0.0028186359111087014i
3,0.03,1220,1100.0000000000002,2.797520798638181E-6+0.002795434430182506i
3,0.03,1230,1100.0000000000002,2.7628090201056302E-6+0.0027726096353024306i
3,0.03,1240,1100.0000000000002,2.7287990358401542E-6+0.0027501524102410903i
3,0.03,1250,1100.0000000000002,2.695471123328023E-6+0.0027280539305655407i
3,0.03,1260,1100.0000000000002,2.6628062666503525E-6+0.002706305652055418i
3,0.03,1270,1100.0000000000002,2.630786125799586E-6+0.0026848992996684013i
3,0.03,1280,1100.0000000000002,2.5993930075575084E-6+0.0026638268570229945i
3,0.03,1290,1100.0000000000002,2.5686098378441237E-6+0.002643080556370596i
3,0.03,1300,1100.0000000000002,2.5384201354525883E-6+0.0026226528690305225i
3,0.03,1310,1100.0000000000002,2.5088079870901703E-6+0.0026025364962631576i
3,0.03,1320,1100.0000000000002,2.479758023651283E-6+0.002582724360558095i
3,0.03,1330,1100.0000000000002,2.4512553976528918E-6+0.002563209597315354i
3,0.03,1340,1100.0000000000002,2.42328576176683E-6+0.0025439855468991674i
3,0.03,1350,1100.0000000000002,2.3958352483884734E-6+0.0025250457470449854i
3,0.03,1360,1100.0000000000002,2.3688904501838915E-6+0.002506383925601565i
3,0.03,1370,1100.0000000000002,2.3424384015623148E-6+0.002487993993590956i
3,0.03,1380,1100.0000000000002,2.3164665610233213E-6+0.0024698700385703317i
3,0.03,1390,1100.0000000000002,2.2909627943313314E-6+0.002452006318280359i
3,0.03,1400,1100.0000000000002,2.2659153584731685E-6+0.0024343972545658953i
3,0.03,1410,1100.0000000000002,2.2413128863569198E-6+0.0024170374275553803i
3,0.03,1420,1100.0000000000002,2.2171443722128525E-6+0.0023999215700862635i
3,0.03,1430,1100.0000000000002,2.193399157659398E-6+0.002383044562364348i
3,0.03,1440,1100.0000000000002,2.1700669183995923E-6+0.0023664014268457126i
3,0.03,1450,1100.0000000000002,2.147137651515338E-6+0.0023499873233304566i
3,0.03,1460,1100.0000000000002,2.124601663328562E-6+0.0023337975442581224i
3,0.03,1470,1100.0000000000002,2.1024495578004665E-6+0.0023178275101951636i
3,0.03,1480,1100.0000000000002,2.0806722254412938E-6+0.0023020727655054182i
3,0.03,1490,1100.0000000000002,2.0592608327052906E-6+0.002286528974194906i
3,0.03,1500,1100.0000000000002,2.038206811845912E-6+0.002271191915922933i
3,0.03,1510,1100.0000000000002,2.0175018512091127E-6+0.0022560574821716716i
3,0.03,1520,1100.0000000000002,1.9971378859424758E-6+0.0022411216725670047i
3,0.03,1530,1100.0000000000002,1.977107089099941E-6+0.0022263805913436555i
3,0.03,1540,1100.0000000000002,1.957401863122987E-6+0.0022118304439480924i
3,0.03,1550,1100.0000000000002,1.938014831679786E-6+0.002197467533772927i
3,0.03,1560,1100.0000000000002,1.918938831845192E-6+0.002183288259016966i
3,0.03,1570,1100.0000000000002,1.9001669066052297E-6+0.0021692891096652626i
3,0.03,1580,1100.0000000000002,1.8816922976706274E-6+0.0021554666645838857i
3,0.03,1590,1100.0000000000002,1.863508438584974E-6+0.002141817588724341i
3,0.03,1600,1100.0000000000002,1.8456089481132098E-6+0.002128338630432829i
3,0.03,1610,1100.0000000000002,1.8279876238978863E-6+0.0021150266188598174i
3,0.03,1620,1100.0000000000002,1.810638436370482E-6+0.0021018784614655717i
3,0.03,1630,1100.0000000000002,1.7935555229060488E-6+0.002088891141617505i
3,0.03,1640,1100.0000000000002,1.776733182210019E-6+0.0020760617162754787i
3,0.03,1650,1100.0000000000002,1.7601658689267628E-6+0.0020633873137612447i
3,0.03,1660,1100.0000000000002,1.7438481884596543E-6+0.0020508651316085815i
3,0.03,1670,1100.0000000000002,1.7277748919932089E-6+0.0020384924344906286i
3,0.03,1680,1100.0000000000002,1.7119408717082873E-6+0.0020262665522213013i
3,0.03,1690,1100.0000000000002,1.6963411561817322E-6+0.002014184877827665i
3,0.03,1700,1100.0000000000002,1.6809709059622899E-6+0.0020022448656903187i
3,0.03,1710,1100.0000000000002,1.6658254093151354E-6+0.001990444029749094i
3,0.03,1720,1100.0000000000002,1.6509000781274224E-6+0.0019787799417713375i
3,0.03,1730,1100.0000000000002,1.6361904439683211E-6+0.0019672502296802464i
3,0.03,1740,1100.0000000000002,1.6216921542961843E-6+0.0019558525759408767i
3,0.03,1750,1100.0000000000002,1.6074009688071984E-6+0.0019445847160014906i
3,0.03,1760,1100.0000000000002,1.5933127559191337E-6+0.0019334444367880635i
3,0.03,1770,1100.0000000000002,1.579423489384377E-6+0.0019224295752498103i
3,0.03,1780,1100.0000000000002,1.565729245027101E-6+0.001911538016953762i
3,0.03,1790,1100.0000000000002,1.5522261975990664E-6+0.001900767694726464i
3,0.03,1800,1100.0000000000002,1.5389106177492551E-6+0.0018901165873409496i
3,0.03,1810,1100.0000000000002,1.5257788691026072E-6+0.0018795827182472502i
3,0.03,1820,1100.0000000000002,1.512827405443231E-6+0.0018691641543447644i
3,0.03,1830,1100.0000000000002,1.5000527679979947E-6+0.001858859004794888i
3,0.03,1840,1100.0000000000002,1.4874515828162387E-6+0.0018486654198723608i
3,0.03,1850,1100.0000000000002,1.475020558241713E-6+0.001838581589853884i
3,0.03,1860,1100.0000000000002,1.4627564824731764E-6+0.0018286057439425912i
3,0.03,1870,1100.0000000000002,1.450656221209852E-6+0.0018187361492270192i
3,0.03,1880,1100.0000000000002,1.438716715378564E-6+0.001808971109673344i
3,0.03,1890,1100.0000000000002,1.4269349789391436E-6+0.0017993089651495767i
3,0.03,1900,1100.0000000000002,1.415308096765147E-6+0.0017897480904806036i
3,0.03,1910,1100.0000000000002,1.403833222596815E-6+0.0017802868945329105i
3,0.03,1920,1100.0000000000002,1.3925075770634803E-6+0.001770923819327911i
3,0.03,1930,1100.0000000000002,1.3813284457727826E-6+0.0017616573391828396i
3,0.03,1940,1100.0000000000002,1.3702931774639483E-6+0.0017524859598782342i
3,0.03,1950,1100.0000000000002,1.359399182222905E-6+0.0017434082178510342i
3,0.03,1960,1100.0000000000002,1.3486439297565682E-6+0.0017344226794123673i
3,0.03,1970,1100.0000000000002,1.3380249477243334E-6+0.0017255279399891908i
3,0.03,1980,1100.0000000000002,1.3275398201243224E-6+0.0017167226233888917i
3,0.03,1990,1100.0000000000002,1.3171861857326198E-6+0.001708005381086087i
3,0.03,2000,1100.0000000000002,1.30696173659325E-6+0.0016993748915308012i
3,0.03,2010,1100.0000000000002,1.296864216557037E-6+0.001690829859477318i
3,0.03,2020,1100.0000000000002,1.2868914198677853E-6+0.0016823690153329517i
3,0.03,2030,1100.0000000000002,1.2770411897936367E-6+0.0016739911145260888i
3,0.03,2040,1100.0000000000002,1.26731141730222E-6+0.0016656949368928048i
3,0.03,2050,1100.0000000000002,1.257700039777977E-6+0.001657479286081443i
3,0.03,2060,1100.0000000000002,1.2482050397798956E-6+0.0016493429889745323i
3,0.03,2070,1100.0000000000002,1.2388244438385054E-6+0.0016412848951274797i
3,0.03,2080,1100.0000000000002,1.229556321290446E-6+0.0016333038762234324i
3,0.03,2090,1100.0000000000002,1.220398783149456E-6+0.0016253988255438053i
3,0.03,2100,1100.0000000000002,1.2113499810123661E-6+0.0016175686574539437i
3,0.03,2110,1100.0000000000002,1.2024081059988591E-6+0.0016098123069034024i
3,0.03,2120,1100.0000000000002,1.1935713877238766E-6+0.0016021287289403735i
3,0.03,2130,1100.0000000000002,1.1848380933014678E-6+0.001594516898239787i
3,0.03,2140,1100.0000000000002,1.1762065263789814E-6+0.0015869758086446638i
3,0.03,2150,1100.0000000000002,1.167675026200568E-6+0.0015795044727202375i
3,0.03,2160,1100.0000000000002,1.1592419666989333E-6+0.0015721019213204858i
3,0.03,2170,1100.0000000000002,1.1509057556145204E-6+0.0015647672031666303i
3,0.03,2180,1100.0000000000002,1.1426648336409211E-6+0.0015574993844372582i
3,0.03,2190,1100.0000000000002,1.134517673595938E-6+0.0015502975483696426i
3,0.03,2200,1100.0000000000002,1.1264627796172186E-6+0.00154316079487195i
3,0.03,2210,1100.0000000000002,1.1184986863816845E-6+0.0015360882401459712i
3,0.03,2220,1100.0000000000002,1.1106239583481008E-6+0.0015290790163200345i
3,0.03,2230,1100.0000000000002,1.102837189021891E-6+0.001522132271091787i
3,0.03,2240,1100.0000000000002,1.0951370002416374E-6+0.001515247167380547i
3,0.03,2250,1100.0000000000002,1.0875220414864065E-6+0.0015084228829888835i
3,0.03,2260,1100.0000000000002,1.0799909892035385E-6+0.0015016586102731785i
3,0.03,2270,1100.0000000000002,1.0725425461560892E-6+0.0014949535558228641i
3,0.03,2280,1100.0000000000002,1.065175440789493E-6+0.0014883069401480386i
3,0.03,2290,1100.0000000000002,1.057888426617075E-6+0.0014817179973752321i
3,0.03,2300,1100.0000000000002,1.0506802816237115E-6+0.0014751859749510094i
3,0.03,2310,1100.0000000000002,1.0435498076875728E-6+0.001468710133353149i
3,0.03,2320,1100.0000000000002,1.03649583001938E-6+0.0014622897458091131i
3,0.03,2330,1100.0000000000002,1.029517196618991E-6+0.00145592409802151i
3,0.03,2340,1100.0000000000002,1.0226127777486215E-6+0.0014496124879001607i
3,0.03,2350,1100.0000000000002,1.0157814654218043E-6+0.0014433542253003851i
3,0.03,2360,1100.0000000000002,1.0090221729054566E-6+0.0014371486317668767i
3,0.03,2370,1100.0000000000002,1.0023338342286536E-6+0.0014309950402822656i
3,0.03,2380,1100.0000000000002,9.957154036814502E-7+0.0014248927950189015i
3,0.03,2390,1100.0000000000002,9.891658552589957E-7+0.0014188412510909817i
3,0.03,2400,1100.0000000000002,9.826841819250648E-7+0.001412839774301252i
3,0.03,2410,1100.0000000000002,9.762693943130333E-7+0.0014068877408690038i
3,0.03,2420,1100.0000000000002,9.699205175790127E-7+0.001400984537105421i
3,0.03,2430,1100.0000000000002,9.636365813782523E-7+0.0013951295589355178i
3,0.03,2440,1100.0000000000002,9.574165784303069E-7+0.0013893222109023508i
3,0.03,2450,1100.0000000000002,9.512592207569416E-7+0.0013835619028709832i
3,0.03,2460,1100.0000000000002,9.451600792387198E-7+0.001377848029184588i
3,0.03,2470,1100.0000000000002,9.377982586911395E-7+0.0013721793413470564i
3,0.03,2480,1100.0000000000002,9.331420072444858E-7+0.0013665578736375365i
3,0.03,2490,1100.0000000000002,9.272399750012131E-7+0.0013609800698237483i
3,0.03,2500,1100.0000000000002,9.213878889750999E-7+0.0013554465881986688i
3,0.03,2510,1100.0000000000002,9.155923211983077E-7+0.0013499568614471406i
3,0.03,2520,1100.0000000000002,9.098534383139905E-7+0.0013445103611937341i
3,0.03,2530,1100.0000000000002,9.041707064658387E-7+0.0013391065722598116i
3,0.03,2540,1100.0000000000002,8.985434423662226E-7+0.0013337449889411037i
3,0.03,2550,1100.0000000000002,8.929709238319809E-7+0.0013284251139709653i
3,0.03,2560,1100.0000000000002,8.874524212628106E-7+0.0013231464580753202i
3,0.03,2570,1100.0000000000002,8.819872086922553E-7+0.0013179085397061554i
3,0.03,2580,1100.0000000000002,8.765745682136525E-7+0.0013127108848416907i
3,0.03,2590,1100.0000000000002,8.712137918903499E-7+0.0013075530268162254i
3,0.03,2600,1100.0000000000002,8.659041825930292E-7+0.0013024345061653417i
3,0.03,2610,1100.0000000000002,8.606450543371961E-7+0.0012973548704803843i
3,0.03,2620,1100.0000000000002,8.55435732371486E-7+0.0012923136742692557i
3,0.03,2630,1100.0000000000002,8.502755531351984E-7+0.0012873104788221055i
3,0.03,2640,1100.0000000000002,8.451638641446582E-7+0.001282344852081031i
3,0.03,2650,1100.0000000000002,8.401000238400819E-7+0.0012774163685133496i
3,0.03,2660,1100.0000000000002,8.350834014104276E-7+0.0012725246089880836i
3,0.03,2670,1100.0000000000002,8.301133766064596E-7+0.001267669160655482i
3,0.03,2680,1100.0000000000002,8.251893395478065E-7+0.0012628496168293865i
3,0.03,2690,1100.0000000000002,8.203106905279849E-7+0.0012580655768723384i
3,0.03,2700,1100.0000000000002,8.154768398193224E-7+0.0012533166460833023i
3,0.03,2710,1100.0000000000002,8.106872074795282E-7+0.0012486024355879283i
3,0.03,2720,1100.0000000000002,8.059412231605717E-7+0.0012439225622312793i
3,0.03,2730,1100.0000000000002,8.012383259206064E-7+0.0012392766484729209i
3,0.03,2740,1100.0000000000002,7.965779640392577E-7+0.0012346643222843421i
3,0.03,2750,1100.0000000000002,7.919595948364948E-7+0.0012300852170486014i
3,0.03,2760,1100.0000000000002,7.873826844952186E-7+0.0012255389714621793i
3,0.03,2770,1100.0000000000002,7.828467078876527E-7+0.0012210252294389367i
3,0.03,2780,1100.0000000000002,7.783511484055518E-7+0.001216543640016146i
3,0.03,2790,1100.0000000000002,7.738954977942322E-7+0.001212093857262538i
3,0.03,2800,1100.0000000000002,7.694792559903681E-7+0.0012076755401882857i
3,0.03,2810,1100.0000000000002,7.65101930963585E-7+0.0012032883526569066i
3,0.03,2820,1100.0000000000002,7.607630385617456E-7+0.0011989319632989982i
3,0.03,2830,1100.0000000000002,7.564621023598376E-7+0.0011946060454277583i
3,0.03,2840,1100.0000000000002,7.521986535125469E-7+0.001190310276956255i
3,0.03,2850,1100.0000000000002,7.479722306101849E-7+0.0011860443403163565i
3,0.03,2860,1100.0000000000002,7.437823795380508E-7+0.0011818079223792784i
3,0.03,2870,1100.0000000000002,7.396286533389758E-7+0.0011776007143776794i
3,0.03,2880,1100.0000000000002,7.355106120787005E-7+0.001173422411829218i
3,0.03,2890,1100.0000000000002,7.314278227138335E-7+0.0011692727144614996i
3,0.03,2900,1100.0000000000002,7.273798589614882E-7+0.0011651513261382788i
3,0.03,2910,1100.0000000000002,7.23366301169558E-7+0.0011610579547867927i
3,0.03,2920,1100.0000000000002,7.193867361855748E-7+0.0011569923123260389i
3,0.03,2930,1100.0000000000002,7.154407572205791E-7+0.0011529541145957247i
3,0.03,2940,1100.0000000000002,7.115279637017985E-7+0.001148943081285494i
3,0.03,2950,1100.0000000000002,7.076479611027025E-7+0.0011449589358638746i
3,0.03,2960,1100.0000000000002,7.038003607292081E-7+0.0011410014055059886i
3,0.03,2970,1100.0000000000002,6.999847794210285E-7+0.001137070221018536i
3,0.03,2980,1100.0000000000002,6.962008390869115E-7+0.0011331651167594344i
3,0.03,2990,1100.0000000000002,6.924481659043848E-7+0.0011292858305474935i
3,0.03,3000,1100.0000000000002,6.887263888141521E-7+0.0011254321035533772i
3,0.03,3010,1100.0000000000002,6.850351364492835E-7+0.0011216036801544379i
3,0.03,3020,1100.0000000000002,6.813740303440017E-7+0.0011178003077161867i
3,0.03,3030,1100.0000000000002,6.777426684837574E-7+0.0011140217362137312i
3,0.03,3040,1100.0000000000002,6.74140580715624E-7+0.0011102677174684452i
3,0.03,3050,1100.0000000000002,6.70567088297379E-7+0.0011065380033284862i
3,0.03,3060,1100.0000000000002,6.670207544445155E-7+0.0011028323403475364i
3,0.03,3070,1100.0000000000002,6.634963352020159E-7+0.0010991504488897488i
3,0.03,3080,1100.0000000000002,6.599504389566638E-7+0.001095491882080793i
3,0.03,3090,1100.0000000000002,6.485536022854009E-7+0.0010918569143777111i
3,0.03,3100,1100.0000000000002,6.529988733639736E-7+0.0010882473327105192i
3,0.03,3110,1100.0000000000002,6.49684680684643E-7+0.0010846582294394163i
3,0.03,3120,1100.0000000000002,6.463258340851561E-7+0.001081092136041524i
3,0.03,3130,1100.0000000000002,6.429820513454009E-7+0.0010775486129052136i
3,0.03,3140,1100.0000000000002,6.396609845679542E-7+0.0010740273998480802i
3,0.03,3150,1100.0000000000002,6.363644223612707E-7+0.0010705282694280286i
3,0.03,3160,1100.0000000000002,6.330928288299529E-7+0.001067051005500775i
3,0.03,3170,1100.0000000000002,6.29846250050201E-7+0.0010635953978008687i
3,0.03,3180,1100.0000000000002,6.266245710560463E-7+0.001060161240104548i
3,0.03,3190,1100.0000000000002,6.234276064157874E-7+0.0010567483294701367i
3,0.03,3200,1100.0000000000002,6.202551373447306E-7+0.001053356465871131i
3,0.03,3210,1100.0000000000002,6.171069286940998E-7+0.0010499854519934186i
3,0.03,3220,1100.0000000000002,6.139827374161548E-7+0.0010466350931086724i
3,0.03,3230,1100.0000000000002,6.108823170716398E-7+0.0010433051969861626i
3,0.03,3240,1100.0000000000002,6.078054203591832E-7+0.0010399955738254027i
3,0.03,3250,1100.0000000000002,6.047518005944953E-7+0.0010367060362007666i
3,0.03,3260,1100.0000000000002,6.017212126031029E-7+0.001033436399013456i
3,0.03,3270,1100.0000000000002,5.987134132713349E-7+0.0010301864794481713i
3,0.03,3280,1100.0000000000002,5.957281618907531E-7+0.0010269560969329856i
3,0.03,3290,1100.0000000000002,5.927652203737529E-7+0.0010237450731015209i
3,0.03,3300,1100.0000000000002,5.898243533866421E-7+0.001020553231756834i
3,0.03,3310,1100.0000000000002,5.869053284285633E-7+0.0010173803988366532i
3,0.03,3320,1100.0000000000002,5.840079158742336E-7+0.0010142264023797257i
3,0.03,3330,1100.0000000000002,5.811318889920178E-7+0.001011091072493097i
3,0.03,3340,1100.0000000000002,5.78277023945024E-7+0.0010079742413202075i
3,0.03,3350,1100.0000000000002,5.754430997803026E-7+0.0010048757430097105i
3,0.03,3360,1100.0000000000002,5.726298984096785E-7+0.001001795413684963i
3,0.03,3370,1100.0000000000002,5.698372045846509E-7+9.987330914141106E-4i
3,0.03,3380,1100.0000000000002,5.67064805867026E-7+9.95688616180741E-4i
3,0.03,3390,1100.0000000000002,5.643124925964288E-7+9.926618298550624E-4i
3,0.03,3400,1100.0000000000002,5.615800578555818E-7+9.896525761655605E-4i
3,0.03,3410,1100.0000000000002,5.588672974337245E-7+9.866607006711128E-4i
3,0.03,3420,1100.0000000000002,5.561740097885714E-7+9.83686050733513E-4i
3,0.03,3430,1100.0000000000002,5.534999960067429E-7+9.807284754903586E-4i
3,0.03,3440,1100.0000000000002,5.508450597626242E-7+9.77787825828283E-4i
3,0.03,3450,1100.0000000000002,5.482090072750412E-7+9.748639543564274E-4i
3,0.03,3460,1100.0000000000002,5.455916472610358E-7+9.719567153801307E-4i
3,0.03,3470,1100.0000000000002,5.429927908853461E-7+9.69065964874717E-4i
3,0.03,3480,1100.0000000000002,5.404122517035171E-7+9.661915604592698E-4i
3,0.03,3490,1100.0000000000002,5.378498455952898E-7+9.633333613702364E-4i
3,0.03,3500,1100.0000000000002,5.353053906832382E-7+9.604912284346357E-4i
3,0.03,3510,1100.0000000000002,5.327787072285022E-7+9.576650240425732E-4i
3,0.03,3520,1100.0000000000002,5.302696174907719E-7+9.548546121185903E-4i
3,0.03,3530,1100.0000000000002,5.277779455316052E-7+9.520598580912352E-4i
3,0.03,3540,1100.0000000000002,5.25303516926227E-7+9.492806288598311E-4i
3,0.03,3550,1100.0000000000002,5.228461583249208E-7+9.465167927569671E-4i
3,0.03,3560,1100.0000000000002,5.204056967608472E-7+9.437682195043027E-4i
3,0.03,3570,1100.0000000000002,5.179819585189097E-7+9.410347801578288E-4i
3,0.03,3580,1100.0000000000002,5.155747672199704E-7+9.383163470360588E-4i
3,0.03,3590,1100.0000000000002,5.131839404486549E-7+9.356127936197929E-4i
3,0.03,3600,1100.0000000000002,5.108092835567205E-7+9.329239944027634E-4i
3,0.03,3610,1100.0000000000002,5.084505776931377E-7+9.3024982465353E-4i
3,0.03,3620,1100.0000000000002,5.061075552619479E-7+9.27590160008053E-4i
3,0.03,3630,1100.0000000000002,5.037798457855841E-7+9.249448757167438E-4i
3,0.03,3640,1100.0000000000002,5.01466844926459E-7+9.22313845124424E-4i
3,0.03,3650,1100.0000000000002,4.991673568450671E-7+9.196969362512515E-4i
3,0.03,3660,1100.0000000000002,4.968784410063612E-7+9.170940029290322E-4i
3,0.03,3670,1100.0000000000002,4.945906578771057E-7+9.145048566644156E-4i
3,0.03,3680,1100.0000000000002,4.92258459223989E-7+9.119291429020937E-4i
3,0.03,3690,1100.0000000000002,4.893327312842262E-7+9.093652851057212E-4i
3,0.03,3700,1100.0000000000002,4.824233440604172E-7+9.068315032459613E-4i
3,0.03,3710,1100.0000000000002,4.853292201453852E-7+9.042905031990746E-4i
3,0.03,3720,1100.0000000000002,4.833818760238077E-7+9.017685103226564E-4i
3,0.03,3730,1100.0000000000002,4.812682673340474E-7+8.992604684668478E-4i
3,0.03,3740,1100.0000000000002,4.791318045675797E-7+8.967657937821297E-4i
3,0.03,3750,1100.0000000000002,4.769968173479172E-7+8.942842621391786E-4i
3,0.03,3760,1100.0000000000002,4.748702385307273E-7+8.918157257916181E-4i
3,0.03,3770,1100.0000000000002,4.727546262857524E-7+8.893600618982985E-4i
3,0.03,3780,1100.0000000000002,4.706510688411164E-7+8.869171581797497E-4i
3,0.03,3790,1100.0000000000002,4.6856006029368937E-7+8.84486907812052E-4i
3,0.03,3800,1100.0000000000002,4.664818215713463E-7+8.820692072862566E-4i
3,0.03,3810,1100.0000000000002,4.644164355205911E-7+8.796639553971569E-4i
3,0.03,3820,1100.0000000000002,4.6236390999158125E-7+8.772710527188501E-4i
3,0.03,3830,1100.0000000000002,4.603242097900845E-7+8.748904013109563E-4i
3,0.03,3840,1100.0000000000002,4.582972739521279E-7+8.725219045426441E-4i
3,0.03,3850,1100.0000000000002,4.562830255975121E-7+8.701654669806485E-4i
3,0.03,3860,1100.0000000000002,4.5428137780738183E-7+8.678209943138501E-4i
3,0.03,3870,1100.0000000000002,4.522922372652997E-7+8.65488393299693E-4i
3,0.03,3880,1100.0000000000002,4.503155065866338E-7+8.631675717241373E-4i
3,0.03,3890,1100.0000000000002,4.483510858506349E-7+8.608584383703149E-4i
3,0.03,3900,1100.0000000000002,4.463988736321666E-7+8.585609029929025E-4i
3,0.03,3910,1100.0000000000002,4.4445876771071885E-7+8.562748762964113E-4i
3,0.03,3920,1100.0000000000002,4.4253066556598764E-7+8.540002699161734E-4i
