% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 13 2023, 18:26"
% Table,d8_m - 
% m,d1 (m),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
3,0.08,1320,2700,2.1679984034394073E-6+0.007440736762631951i
3,0.08,1330,2700,2.1405220709163066E-6+0.0073830125014788025i
3,0.08,1340,2700,2.113547166863393E-6+0.0073261358192162574i
3,0.08,1350,2700,2.087060702850189E-6+0.007270087858223478i
3,0.08,1360,2700,2.06105012022294E-6+0.007214850315292867i
3,0.08,1370,2700,2.035503272855562E-6+0.007160405421389878i
3,0.08,1380,2700,2.0104084107136194E-6+0.007106735922293117i
3,0.08,1390,2700,1.98575416418726E-6+0.007053825060069819i
3,0.08,1400,2700,1.961529529152287E-6+0.007001656555345155i
3,0.08,1410,2700,1.9377238527194713E-6+0.006950214590325934i
3,0.08,1420,2700,1.9143268196372826E-6+0.006899483792541374i
3,0.08,1430,2700,1.8913284393130887E-6+0.00684944921926609i
3,0.08,1440,2700,1.8687190334206742E-6+0.006800096342591795i
3,0.08,1450,2700,1.8464892240628612E-6+0.006751411035116673i
3,0.08,1460,2700,1.8246299224625755E-6+0.0067033795562225235i
3,0.08,1470,2700,1.803132318154644E-6+0.0066559885389119965i
3,0.08,1480,2700,1.7819878686515448E-6+0.0066092249771791175i
3,0.08,1490,2700,1.7611882895613852E-6+0.00656307621388812i
3,0.08,1500,2700,1.7407255451342079E-6+0.006517529929137039i
3,0.08,1510,2700,1.720591839216562E-6+0.006472574129083223i
3,0.08,1520,2700,1.7007796065916311E-6+0.006428197135209742i
3,0.08,1530,2700,1.68128150469021E-6+0.006384387574012498i
3,0.08,1540,2700,1.6620904056498926E-6+0.006341134367088661i
3,0.08,1550,2700,1.643199388709141E-6+0.0062984267216085275i
3,0.08,1560,2700,1.6246017329184611E-6+0.006256254121153483i
3,0.08,1570,2700,1.6062909101538742E-6+0.006214606316903674i
3,0.08,1580,2700,1.5882605784186914E-6+0.006173473319159957i
3,0.08,1590,2700,1.570504575419454E-6+0.006132845389185274i
3,0.08,1600,2700,1.553016912403491E-6+0.006092713031351513i
3,0.08,1610,2700,1.535791768246638E-6+0.006053066985578584i
3,0.08,1620,2700,1.518823483777359E-6+0.0060138982200528945i
3,0.08,1630,2700,1.5021065563296458E-6+0.005975197924213343i
3,0.08,1640,2700,1.4856356345112755E-6+0.00593695750199325i
3,0.08,1650,2700,1.4694055131794222E-6+0.005899168565307421i
3,0.08,1660,2700,1.4534111286136852E-6+0.0058618229277738i
3,0.08,1670,2700,1.4376475538772606E-6+0.005824912598660092i
3,0.08,1680,2700,1.4221099943591847E-6+0.005788429777045545i
3,0.08,1690,2700,1.406793783487862E-6+0.0057523668461892125i
3,0.08,1700,2700,1.3916943786096173E-6+0.005716716368096117i
3,0.08,1710,2700,1.3768073570250347E-6+0.005681471078272797i
3,0.08,1720,2700,1.36212841217456E-6+0.005646623880664916i
3,0.08,1730,2700,1.34765334996934E-6+0.005612167842769083i
3,0.08,1740,2700,1.3333780852586557E-6+0.005578096190911936i
3,0.08,1750,2700,1.3192986384302025E-6+0.005544402305689768i
3,0.08,1760,2700,1.3054111321349895E-6+0.005511079717561911i
3,0.08,1770,2700,1.2917117881340314E-6+0.005478122102591876i
3,0.08,1780,2700,1.2781969242596338E-6+0.005445523278330352i
3,0.08,1790,2700,1.2648629514875838E-6+0.005413277199833926i
3,0.08,1800,2700,1.2517063711139176E-6+0.005381377955814557i
3,0.08,1810,2700,1.2387237720341928E-6+0.00534981976491428i
3,0.08,1820,2700,1.2259118281176416E-6+0.005318596972099918i
3,0.08,1830,2700,1.2132672956740747E-6+0.0052877040451734005i
3,0.08,1840,2700,1.2007870110089722E-6+0.0052571355713924624i
3,0.08,1850,2700,1.1884678880617107E-6+0.005226886254197621i
3,0.08,1860,2700,1.176306916124195E-6+0.0051969509100408635i
3,0.08,1870,2700,1.164301157634146E-6+0.005167324465311727i
3,0.08,1880,2700,1.152447746040877E-6+0.005138001953356944i
3,0.08,1890,2700,1.1407438837387982E-6+0.005108978511589386i
3,0.08,1900,2700,1.1291868400627404E-6+0.005080249378682442i
3,0.08,1910,2700,1.1177739493446566E-6+0.005051809891846227i
3,0.08,1920,2700,1.1065026090228557E-6+0.005023655484181428i
3,0.08,1930,2700,1.095370277802891E-6+0.004995781682107611i
3,0.08,1940,2700,1.084374473861608E-6+0.004968184102861662i
3,0.08,1950,2700,1.073512773091214E-6+0.004940858452063196i
3,0.08,1960,2700,1.0627828073761633E-6+0.004913800521342903i
3,0.08,1970,2700,1.0521822628954539E-6+0.004887006186030039i
3,0.08,1980,2700,1.0417088784432188E-6+0.004860471402895271i
3,0.08,1990,2700,1.031360443757387E-6+0.004834192207944708i
3,0.08,2000,2700,1.0211347978461912E-6+0.004808164714261041i
3,0.08,2010,2700,1.0110298272989351E-6+0.004782385109887178i
3,0.08,2020,2700,1.0010434645665553E-6+0.004756849655747551i
3,0.08,2030,2700,9.911736861915709E-7+0.004731554683602059i
3,0.08,2040,2700,9.814185109663503E-7+0.004706496594026773i
3,0.08,2050,2700,9.717759979901369E-7+0.004681671854415031i
3,0.08,2060,2700,9.622442445914838E-7+0.00465707699699189i
3,0.08,2070,2700,9.528213840709434E-7+0.004632708616833567i
3,0.08,2080,2700,9.43505583211907E-7+0.004608563369882609i
3,0.08,2090,2700,9.34295039489415E-7+0.004584637970947671i
3,0.08,2100,2700,9.251879778909245E-7+0.004560929191675059i
3,0.08,2110,2700,9.161826472377523E-7+0.004537433858476404i
3,0.08,2120,2700,9.072773158648682E-7+0.00451414885039415i
3,0.08,2130,2700,8.984702664749834E-7+0.004491071096882074i
3,0.08,2140,2700,8.897597899257471E-7+0.0044681975754735015i
3,0.08,2150,2700,8.8114417763814E-7+0.0044455253093027445i
3,0.08,2160,2700,8.726217122090927E-7+0.004423051364437689i
3,0.08,2170,2700,8.64190655678134E-7+0.0044007728469697025i
3,0.08,2180,2700,8.558492347097605E-7+0.004378686899793451i
3,0.08,2190,2700,8.475956216913178E-7+0.004356790698989534i
3,0.08,2200,2700,8.394279103868972E-7+0.004335081449698306i
3,0.08,2210,2700,8.313440842721543E-7+0.004313556381338776i
3,0.08,2220,2700,8.233419749436883E-7+0.004292212741980527i
3,0.08,2230,2700,8.154192069383359E-7+0.004271047791612889i
3,0.08,2240,2700,8.075731237464068E-7+0.004250058793967717i
3,0.08,2250,2700,7.998006875028555E-7+0.004229243006427317i
3,0.08,2260,2700,7.920983413711007E-7+0.004208597667372375i
3,0.08,2270,2700,7.844618183195752E-7+0.0041881199800669925i
3,0.08,2280,2700,7.768858717069709E-7+0.0041678070918005974i
3,0.08,2290,2700,7.69363889914858E-7+0.004147656066439182i
3,0.08,2300,2700,7.618873358669077E-7+0.004127663847673389i
3,0.08,2310,2700,7.544449166827495E-7+0.00410782720890089i
3,0.08,2320,2700,7.4702132795691E-7+0.004088142683523946i
3,0.08,2330,2700,7.3959531036463E-7+0.004068606465907276i
3,0.08,2340,2700,7.321365623525283E-7+0.004049214267271067i
3,0.08,2350,2700,7.246006871369826E-7+0.004029961100370291i
3,0.08,2360,2700,7.169206335362853E-7+0.004010840947915155i
3,0.08,2370,2700,7.089916064406504E-7+0.003991846233900408i
3,0.08,2380,2700,7.006431803138092E-7+0.0039729669457161i
3,0.08,2390,2700,6.91584769657252E-7+0.003954189104110343i
3,0.08,2400,2700,6.812913951203119E-7+0.003935491935333773i
3,0.08,2410,2700,6.687428493694887E-7+0.003916842249004989i
3,0.08,2420,2700,6.517581554617194E-7+0.003898182164852923i
3,0.08,2430,2700,6.25023469767678E-7+0.003879398755736897i
3,0.08,2440,2700,5.72850719111036E-7+0.003860234422629812i
3,0.08,2450,2700,4.317594620462068E-7+0.0038399381306757426i
3,0.08,2460,2700,-2.900813705737493E-7+0.003814978258488327i
3,0.08,2470,2700,-1.2102710823272037E-4+0.0037002120296492965i
3,0.08,2480,2700,-8.479589121593333E-7+0.003812938055392781i
3,0.08,2490,2700,2.5316192529086277E-7+0.003786766983925937i
3,0.08,2500,2700,4.476137006792313E-7+0.0037668208301929744i
3,0.08,2510,2700,5.13005298559149E-7+0.0037484612444335383i
3,0.08,2520,2700,5.409805352948147E-7+0.003730799236650859i
3,0.08,2530,2700,5.54051281295142E-7+0.0037135432315823125i
3,0.08,2540,2700,5.599815150281925E-7+0.003696568829806603i
3,0.08,2550,2700,5.620506199068663E-7+0.003679813551329423i
3,0.08,2560,2700,5.61846307598729E-7+0.00366324221183721i
3,0.08,2570,2700,5.602169657152337E-7+0.0036468331984753823i
3,0.08,2580,2700,5.576511207968109E-7+0.003630572272845853i
3,0.08,2590,2700,5.544470598387743E-7+0.0036144494880225196i
3,0.08,2600,2700,5.507956922297281E-7+0.003598457534830515i
3,0.08,2610,2700,5.468239995304146E-7+0.003582590799551868i
3,0.08,2620,2700,5.426191767685506E-7+0.0035668447996358137i
3,0.08,2630,2700,5.382427082738037E-7+0.0035512158313423634i
3,0.08,2640,2700,5.33738916096867E-7+0.0035357007416785373i
3,0.08,2650,2700,5.291403354576194E-7+0.0035202967760641223i
3,0.08,2660,2700,5.244711976189652E-7+0.0035050014736691584i
3,0.08,2670,2700,5.197497453389503E-7+0.003489812593611335i
3,0.08,2680,2700,5.149898063449875E-7+0.0034747280616115924i
3,0.08,2690,2700,5.10201882255341E-7+0.0034597459304829747i
3,0.08,2700,2700,5.053939129447497E-7+0.0034448643501191014i
3,0.08,2710,2700,5.005718181166025E-7+0.0034300815440745144i
3,0.08,2720,2700,4.957398820395581E-7+0.003415395790734196i
3,0.08,2730,2700,4.909010247900781E-7+0.00340080540765528i
3,0.08,2740,2700,4.860569886571774E-7+0.003386308738044794i
3,0.08,2750,2700,4.812084585272802E-7+0.003371904138586233i
3,0.08,2760,2700,4.763551282167934E-7+0.003357589967986114i
3,0.08,2770,2700,4.714957196929607E-7+0.0033433645757070495i
3,0.08,2780,2700,4.6662795814847704E-7+0.0033292262904004322i
3,0.08,2790,2700,4.6174850244119493E-7+0.003315173407559671i
3,0.08,2800,2700,4.5685282703655583E-7+0.003301204175885636i
3,0.08,2810,2700,4.519350479125339E-7+0.00328731678179032i
3,0.08,2820,2700,4.469876804742614E-7+0.003273509331354932i
3,0.08,2830,2700,4.420013118516172E-7+0.0032597798288971024i
3,0.08,2840,2700,4.3696416229284616E-7+0.003246126151069263i
3,0.08,2850,2700,4.3186149968294587E-7+0.0032325460150828553i
3,0.08,2860,2700,4.266748559218675E-7+0.0032190369391906027i
3,0.08,2870,2700,4.213809715742762E-7+0.0032055961929036638i
3,0.08,2880,2700,4.159503619933101E-7+0.003192220733481714i
3,0.08,2890,2700,4.103453478197666E-7+0.003178907123871859i
3,0.08,2900,2700,4.045173151250455E-7+0.0031656514252682427i
3,0.08,2910,2700,3.9840284823551013E-7+0.0031524490544625992i
3,0.08,2920,2700,3.919181816229787E-7+0.0031392945915782967i
3,0.08,2930,2700,3.849510932972201E-7+0.0031261815166493605i
3,0.08,2940,2700,3.773488143534848E-7+0.003113101842136841i
3,0.08,2950,2700,3.6889957574549405E-7+0.003100045589873643i
3,0.08,2960,2700,3.5930369834972277E-7+0.003087000029594356i
3,0.08,2970,2700,3.4812693231974236E-7+0.003073948541661208i
3,0.08,2980,2700,3.3472252473063905E-7+0.0030608688680251327i
3,0.08,2990,2700,3.180957776656943E-7+0.0030477303294931595i
3,0.08,3000,2700,2.966573848397406E-7+0.0030344892185227975i
3,0.08,3010,2700,2.677483971916495E-7+0.0030210808007252164i
3,0.08,3020,2700,2.266609982059725E-7+0.003007404605891566i
3,0.08,3030,2700,1.6444143672219456E-7+0.0029932953746154892i
3,0.08,3040,2700,6.239350775790913E-8+0.002978460181157202i
3,0.08,3050,2700,-1.238314272341699E-7+0.0029623247730409803i
3,0.08,3060,2700,-5.209152521948304E-7+0.0029435880036911078i
3,0.08,3070,2700,-1.617829998773235E-6+0.002918540288567037i
3,0.08,3080,2700,-6.858255641969969E-6+0.002870779758462426i
3,0.08,3090,2700,-3.0256260781542693E-4+0.002546162549554643i
3,0.08,3100,2700,-1.3673077350688774E-5+0.0030280638298315595i
3,0.08,3110,2700,-2.8455026760888975E-6+0.0029618198404682467i
3,0.08,3120,2700,-1.0856904644288023E-6+0.0029335666372670836i
3,0.08,3130,2700,-4.916981829424169E-7+0.00291403242666093i
3,0.08,3140,2700,-2.2067639052194755E-7+0.002897887800844556i
3,0.08,3150,2700,-7.46769081563747E-8+0.002883430002768449i
3,0.08,3160,2700,1.2609205075411927E-8+0.0028699469024799206i
3,0.08,3170,2700,6.858253263004915E-8+0.0028570879220657214i
3,0.08,3180,2700,1.0627476035797893E-7+0.002844660241106009i
3,0.08,3190,2700,1.3254473224414158E-7+0.0028325488632536372i
3,0.08,3200,2700,1.5129027368704553E-7+0.002820680803766585i
3,0.08,3210,2700,1.6486385454871042E-7+0.00280900738085725i
3,0.08,3220,2700,1.747557195287804E-7+0.002797494763535189i
3,0.08,3230,2700,1.819481869433807E-7+0.002786118608284211i
3,0.08,3240,2700,1.8711054719226768E-7+0.0027748608592373164i
3,0.08,3250,2700,1.907116617240111E-7+0.0027637077571706758i
3,0.08,3260,2700,1.9308776622635099E-7+0.0027526485554113756i
3,0.08,3270,2700,1.944847709141766E-7+0.00274167466545845i
3,0.08,3280,2700,1.9508546753480663E-7+0.0027307790726255883i
3,0.08,3290,2700,1.950274955551585E-7+0.0027199559262796797i
3,0.08,3300,2700,1.944154778008869E-7+0.0027092002457864695i
3,0.08,3310,2700,1.9332937597924633E-7+0.002698507704761164i
3,0.08,3320,2700,1.9183033315957075E-7+0.0026878744692371945i
3,0.08,3330,2700,1.899648050421723E-7+0.002677297073457029i
3,0.08,3340,2700,1.8776749766376336E-7+0.0026667723221305735i
3,0.08,3350,2700,1.8526345093825922E-7+0.0026562972113342996i
3,0.08,3360,2700,1.8246949261643847E-7+0.002645868862405901i
3,0.08,3370,2700,1.7939521112463287E-7+0.002635484464627161i
3,0.08,3380,2700,1.7604354348537438E-7+0.002625141223428342i
3,0.08,3390,2700,1.7241103692144134E-7+0.002614836311440855i
3,0.08,3400,2700,1.684878138656633E-7+0.002604566820064944i
3,0.08,3410,2700,1.642572458080844E-7+0.0025943297093574784i
3,0.08,3420,2700,1.596953185776717E-7+0.0025841217540064332i
3,0.08,3430,2700,1.5476964747678642E-7+0.0025739394829473183i
3,0.08,3440,2700,1.4943807226474162E-7+0.0025637791097726974i
3,0.08,3450,2700,1.4364672576238786E-7+0.002553636450448547i
3,0.08,3460,2700,1.3732742100851637E-7+0.0025435068239086783i
3,0.08,3470,2700,1.3039413345753033E-7+0.0025333849297382487i
3,0.08,3480,2700,1.2273825599622655E-7+0.002523264695205098i
3,0.08,3490,2700,1.1422215896455512E-7+0.002513139081084782i
3,0.08,3500,2700,1.04670368138722E-7+0.0025029998316336874i
3,0.08,3510,2700,9.385733695464801E-8+0.002492837148034641i
3,0.08,3520,2700,8.149026144234359E-8+0.002482639255611158i
3,0.08,3530,2700,6.718454066313128E-8+0.0024723918213396608i
3,0.08,3540,2700,5.0428097962778757E-8+0.002462077156762345i
3,0.08,3550,2700,3.05284416925614E-8+0.0024516731072795396i
3,0.08,3560,2700,6.5322933106684505E-9+0.002441151473039018i
3,0.08,3570,2700,-2.2899643112895617E-8+0.002430475712853719i
3,0.08,3580,2700,-5.969367037761071E-8+0.002419597519603816i
3,0.08,3590,2700,-1.066968424478079E-7+0.002408451561656874i
3,0.08,3600,2700,-1.6825348190223034E-7+0.0023969471316419816i
3,0.08,3610,2700,-2.512484130214907E-7+0.0023849543497836863i
3,0.08,3620,2700,-3.671023160030354E-7+0.002372280274830799i
3,0.08,3630,2700,-5.358541357025172E-7+0.002358625116762269i
3,0.08,3640,2700,-7.9524371212798E-7+0.0023434961099755417i
3,0.08,3650,2700,-1.2232113358539186E-6+0.002326022155609064i
3,0.08,3660,2700,-2.002236077064384E-6+0.0023045043680382823i
3,0.08,3670,2700,-3.6448288093567864E-6+0.0022751281579713525i
3,0.08,3680,2700,-8.079309023515143E-6+0.002227201809825652i
3,0.08,3690,2700,-2.8170238154620617E-5+0.0021154086210242043i
3,0.08,3700,2700,-7.168461201816923E-4+0.0014459143978610223i
3,0.08,3710,2700,-6.258721207116892E-5+0.0026532575830993384i
3,0.08,3720,2700,-1.3237128171680313E-5+0.0024683660087345028i
3,0.08,3730,2700,-5.630927922784059E-6+0.0024065246232221906i
3,0.08,3740,2700,-3.1212897910805245E-6+0.002372403931591285i
3,0.08,3750,2700,-1.9895456957592808E-6+0.002348859741906528i
3,0.08,3760,2700,-1.3827030200263284E-6+0.002330469481129514i
3,0.08,3770,2700,-1.0193792386437808E-6+0.0023149810004827283i
3,0.08,3780,2700,-7.846363167050971E-7+0.002301291502099148i
3,0.08,3790,2700,-6.24323221516284E-7+0.002288797266497843i
3,0.08,3800,2700,-5.101688350439284E-7+0.0022771398799325535i
3,0.08,3810,2700,-4.2622160750259655E-7+0.0022660929745115708i
3,0.08,3820,2700,-3.629164101753532E-7+0.0022555063941136298i
3,0.08,3830,2700,-3.1422979272181163E-7+0.002245276466784538i
3,0.08,3840,2700,-2.762130209673931E-7+0.0022353291721512267i
3,0.08,3850,2700,-2.4618930509073875E-7+0.002225610117163076i
3,0.08,3860,2700,-2.2229223690442308E-7+0.002216078308986958i
3,0.08,3870,2700,-2.0318909076324327E-7+0.0022067021450876516i
3,0.08,3880,2700,-1.8790891637122985E-7+0.002197456749373292i
3,0.08,3890,2700,-1.7573239715149638E-7+0.0021883221533261156i
3,0.08,3900,2700,-1.6611937636577653E-7+0.00217928202310932i
3,0.08,3910,2700,-1.5866005899120014E-7+0.0021703227483724713i
3,0.08,3920,2700,-1.5304150452986144E-7+0.002161432775875393i
3,0.08,3930,2700,-1.4902424495077594E-7+0.0021526021118407146i
3,0.08,3940,2700,-1.4642576742055352E-7+0.0021438219422867046i
3,0.08,3950,2700,-1.4510876139673383E-7+0.00213508433669553i
3,0.08,3960,2700,-1.4497275455474826E-7+0.002126382010801475i
3,0.08,3970,2700,-1.4594822689163577E-7+0.002117708131135784i
3,0.08,3980,2700,-1.4799259891342952E-7+0.002109056148502349i
3,0.08,3990,2700,-1.5108769860952462E-7+0.0021004196505553146i
3,0.08,4000,2700,-1.5523846037490788E-7+0.002091792225582367i
3,0.08,4010,2700,-1.6047272126507349E-7+0.0020831673307605725i
3,0.08,4020,2700,-1.6684207213369232E-7+0.002074538158716823i
3,0.08,4030,2700,-1.7442380578324023E-7+0.0020658974962811977i
3,0.08,4040,2700,-1.833240916462034E-7+0.002057237568890668i
3,0.08,4050,2700,-1.9368260741368563E-7+0.0020485498631447004i
3,0.08,4060,2700,-2.056789855415404E-7+0.002039824918430185i
3,0.08,4070,2700,-2.1954160351631082E-7+0.0020310520761359823i
3,0.08,4080,2700,-2.355594866066039E-7+0.0020222191714693795i
3,0.08,4090,2700,-2.5409843847315645E-7+0.0020133121478012567i
3,0.08,4100,2700,-2.7562302863723506E-7+0.0020043145660784455i
3,0.08,4110,2700,-3.0072684334279074E-7+0.001995206971012032i
3,0.08,4120,2700,-3.3017460815750656E-7+0.0019859660596650143i
3,0.08,4130,2700,-3.649616888161884E-7+0.001976563573783065i
3,0.08,4140,2700,-4.063995429544779E-7+0.00196696479986471i
3,0.08,4150,2700,-4.5624077379854286E-7+0.001957126502281687i
3,0.08,4160,2700,-5.168660796485109E-7+0.0019469940203067071i
3,0.08,4170,2700,-5.915705566899599E-7+0.0019364971037376666i
3,0.08,4180,2700,-6.850143405655177E-7+0.0019255437956503057i
3,0.08,4190,2700,-8.039545158190629E-7+0.0019140112013346497i
3,0.08,4200,2700,-9.584776666421487E-7+0.0019017311211770099i
3,0.08,4210,2700,-1.1641650759687294E-6+0.0018884668718466583i
3,0.08,4220,2700,-1.446091118621701E-6+0.0018738742735504123i
3,0.08,4230,2700,-1.8466638572442347E-6+0.0018574325687717868i
3,0.08,4240,2700,-2.4421748912054154E-6+0.0018383142724430913i
3,0.08,4250,2700,-3.381124568638328E-6+0.0018151201683663546i
3,0.08,4260,2700,-4.984353067446275E-6+0.0017852827368749081i
3,0.08,4270,2700,-8.053474265302568E-6+0.0017435281621576914i
3,0.08,4280,2700,-1.5080232005157076E-5+0.0016770572575092368i
3,0.08,4290,2700,-3.731814792010052E-5+0.001544936415705755i
3,0.08,4300,2700,-1.9331564389589383E-4+0.0011179593589918833i
3,0.08,4310,2700,-0.0012658427243384545+0.0034415881622254043i
3,0.08,4320,2700,-7.814020534132644E-5+0.0023606868078109833i
3,0.08,4330,2700,-2.4905172021415605E-5+0.0021401339338706074i
3,0.08,4340,2700,-1.2250065830815276E-5+0.0020488494693956857i
3,0.08,4350,2700,-7.3607100955330035E-6+0.001996888600818911i
3,0.08,4360,2700,-4.967416744046661E-6+0.0019619390208174565i
3,0.08,4370,2700,-3.6181547360667242E-6+0.0019358704146021004i
3,0.08,4380,2700,-2.782483281789286E-6+0.0019150186205026266i
3,0.08,4390,2700,-2.2290539657385345E-6+0.0018974904051611598i
3,0.08,4400,2700,-1.8437779169522706E-6+0.0018822090142434744i
3,0.08,4410,2700,-1.5650599760810832E-6+0.0018685167146297275i
3,0.08,4420,2700,-1.357246406482123E-6+0.0018559888265935163i
3,0.08,4430,2700,-1.198526064459289E-6+0.001844338677968i
3,0.08,4440,2700,-1.0749427348564232E-6+0.0018333655336416083i
3,0.08,4450,2700,-9.772280904579295E-7+0.001822924419925344i
3,0.08,4460,2700,-8.990322567567401E-7+0.0018129078048280194i
3,0.08,4470,2700,-8.358887807817374E-7+0.0018032340311566572i
3,0.08,4480,2700,-7.845850962756237E-7+0.0017938397633548244i
3,0.08,4490,2700,-7.42766569308294E-7+0.0017846749084275344i
3,0.08,4500,2700,-7.086801291658611E-7+0.0017756991104351883i
3,0.08,4510,2700,-6.810040491598485E-7+0.0017668792732742765i
3,0.08,4520,2700,-6.587324475372428E-7+0.0017581877712625578i
3,0.08,4530,2700,-6.410954612584616E-7+0.0017496011289389187i
3,0.08,4540,2700,-6.275032436885477E-7+0.0017410990260600912i
3,0.08,4550,2700,-6.175062468129246E-7+0.0017326635304538642i
3,0.08,4560,2700,-6.107669012877269E-7+0.001724278491089077i
3,0.08,4570,2700,-6.070394861156607E-7+0.0017159290427031981i
3,0.08,4580,2700,-6.061560766814696E-7+0.0017076011851509284i
3,0.08,4590,2700,-6.080172121211198E-7+0.0016992814071414715i
3,0.08,4600,2700,-6.125864896460643E-7+0.0016909563256576451i
3,0.08,4610,2700,-6.19888814716105E-7+0.0016826123077757428i
3,0.08,4620,2700,-6.300127156772392E-7+0.0016742350260954874i
3,0.08,4630,2700,-6.431184483982415E-7+0.0016658088591271698i
3,0.08,4640,2700,-6.594570595346644E-7+0.0016573159444666589i
3,0.08,4650,2700,-6.794167456488671E-7+0.0016487343968756582i
3,0.08,4660,2700,-7.036573923872774E-7+0.0016400342214860832i
3,0.08,4670,2700,-7.336254335514446E-7+0.0016311653981654192i
3,0.08,4680,2700,-7.745493850427799E-7+0.0016220090837033199i
3,0.08,4690,2700,-8.759915434307715E-7+0.0016119971563546484i
3,0.08,4700,2700,-4.77910195768536E-6+0.0016158296908683177i
3,0.08,4710,2700,-9.766463303766531E-7+0.0015967376625277076i
3,0.08,4720,2700,-9.896612993276403E-7+0.0015863998231719226i
3,0.08,4730,2700,-1.0520633446462648E-6+0.0015761892878676563i
3,0.08,4740,2700,-1.1357586537186175E-6+0.001565733453729306i
3,0.08,4750,2700,-1.239685594242583E-6+0.0015548897827870097i
3,0.08,4760,2700,-1.3674147068736997E-6+0.0015435421974765388i
3,0.08,4770,2700,-1.5251337492619641E-6+0.0015315627385123634i
3,0.08,4780,2700,-1.7219603540959101E-6+0.0015187935753100737i
3,0.08,4790,2700,-1.97115426596827E-6+0.0015050297274408519i
3,0.08,4800,2700,-2.2923323503678726E-6+0.0014899957521044165i
3,0.08,4810,2700,-2.7153606171472334E-6+0.001473310034449083i
3,0.08,4820,2700,-3.2874118706189856E-6+0.0014544264127218567i
3,0.08,4830,2700,-4.086447858098221E-6+0.0014325334399115102i
3,0.08,4840,2700,-5.248747542461261E-6+0.0014063699818308672i
3,0.08,4850,2700,-7.030020281137176E-6+0.001373862856737202i
3,0.08,4860,2700,-9.956468504587125E-6+0.0013313480075282185i
3,0.08,4870,2700,-1.5255802805566073E-5+0.0012716865554644567i
3,0.08,4880,2700,-2.636398830737889E-5+0.0011788934424073244i
3,0.08,4890,2700,-5.614951194157731E-5+0.0010085258498433245i
3,0.08,4900,2700,-1.8930816254444384E-4+5.785031975396095E-4i
3,0.08,4910,2700,-0.0032348343624124484-8.031580382245322E-4i
3,0.08,4920,2700,-3.685239634255052E-4+0.002799381217716118i
3,0.08,4930,2700,-8.205106911262898E-5+0.002128732321747934i
3,0.08,4940,2700,-3.5334370195098484E-5+0.0019072370728100518i
3,0.08,4950,2700,-1.9795684486449697E-5+0.001796047664357787i
3,0.08,4960,2700,-1.27870346187989E-5+0.0017277721993312872i
3,0.08,4970,2700,-9.036112815187916E-6+0.0016805410607397986i
3,0.08,4980,2700,-6.795442013941571E-6+0.0016451670649892918i
3,0.08,4990,2700,-5.350418812993363E-6+0.001617123380013295i
3,0.08,5000,2700,-4.364565892185963E-6+0.001593922468656293i
3,0.08,5010,2700,-3.6624792260491104E-6+0.001574084112165748i
3,0.08,5020,2700,-3.145391624754444E-6+0.0015566721914276986i
3,0.08,5030,2700,-2.7542187190314928E-6+0.0015410654216698697i
3,0.08,5040,2700,-2.451848309434073E-6+0.0015268349294813863i
3,0.08,5050,2700,-2.2140154753311274E-6+0.0015136747808541268i
3,0.08,5060,2700,-2.024315061339232E-6+0.0015013605385870072i
3,0.08,5070,2700,-1.8713380626966217E-6+0.001489723484365056i
3,0.08,5080,2700,-1.7469575732807697E-6+0.0014786340029545575i
3,0.08,5090,2700,-1.6452655949694416E-6+0.0014679905367282879i
3,0.08,5100,2700,-1.5618929471559565E-6+0.0014577120413931256i
3,0.08,5110,2700,-1.493562451177553E-6+0.0014477327067091857i
3,0.08,5120,2700,-1.4377884850827643E-6+0.0014379981795978063i
3,0.08,5130,2700,-1.3926708845760803E-6+0.0014284628056052515i
3,0.08,5140,2700,-1.3567511698198244E-6+0.0014190875734836667i
3,0.08,5150,2700,-1.3289109042001385E-6+0.0014098385526340328i
3,0.08,5160,2700,-1.3082991792657385E-6+0.0014006856799502225i
3,0.08,5170,2700,-1.294280702816123E-6+0.0013916017959208294i
3,0.08,5180,2700,-1.286398833841548E-6+0.0013825618583544897i
3,0.08,5190,2700,-1.2843497888408855E-6+0.001373542281016878i
3,0.08,5200,2700,-1.2879655153105887E-6+0.0013645203569962153i
3,0.08,5210,2700,-1.2972036201506436E-6+0.001355473734715577i
3,0.08,5220,2700,-1.3121434001572985E-6+0.0013463799193711551i
3,0.08,5230,2700,-1.3329875471130772E-6+0.0013372157748574214i
3,0.08,5240,2700,-1.3600695629002965E-6+0.0013279570012014385i
3,0.08,5250,2700,-1.3938673804974203E-6+0.001318577560047471i
3,0.08,5260,2700,-1.4350242041606916E-6+0.0013090490152270515i
3,0.08,5270,2700,-1.4843782292331588E-6+0.0012993397456182304i
3,0.08,5280,2700,-1.5430037837609521E-6+0.0012894139707332346i
3,0.08,5290,2700,-1.6122677268102804E-6+0.0012792305004800085i
3,0.08,5300,2700,-1.6939069829985577E-6+0.0012687410679768664i
3,0.08,5310,2700,-1.7901366564450807E-6+0.0012578880018878666i
3,0.08,5320,2700,-1.9038053012170735E-6+0.0012466007755065351i
3,0.08,5330,2700,-2.0386312344069924E-6+0.0012347904420249199i
3,0.08,5340,2700,-2.1996072777245953E-6+0.0012223394967468264i
