% Model,hl2.mph
% Version,COMSOL 6.1.0.357
% Date,"Nov 12 2023, 14:04"
% Table,d1sweep - 
% d1 (cm),freq (Hz),"Total acoustic pressure (Pa), Pressure","Total acoustic velocity, z-component (m^3/s), Velocity"
3,8000,1100,-5.3084092774664546E-5+2.6893040214750368E-5i
3,8010,1100,-3.910997331288213E-5-3.3636688208167186E-4i
3,8020,1100,-1.0638819044584015E-4-8.301744697241524E-4i
3,8030,1100,-0.003991866311153649-0.004107382868186056i
3,8040,1100,-1.8325807934834988E-4+0.0012192479211194033i
3,8050,1100,-4.4403904959245386E-5+5.754879298930095E-4i
3,8060,1100,-2.13129438623533E-5+3.6660281945339695E-4i
3,8070,1100,-1.3391372208422183E-5+2.5998858883458716E-4i
3,8080,1100,-9.715791145094875E-6+1.934956700870584E-4i
3,8090,1100,-7.702847471966908E-6+1.4694982200286145E-4i
3,8100,1100,-6.482439795094209E-6+1.117912171806858E-4i
3,8110,1100,-5.6932209062613785E-6+8.374492563027267E-5i
3,8120,1100,-5.162632871212033E-6+6.042420049194017E-5i
3,8130,1100,-4.799697173098861E-6+4.038205857294746E-5i
3,8140,1100,-4.552881334511356E-6+2.268249825988307E-5i
3,8150,1100,-4.39148854529344E-6+6.686369838185014E-6i
3,8160,1100,-4.29667659141482E-6-8.064276404873688E-6i
3,8170,1100,-4.256823426080909E-6-2.191286641127788E-5i
3,8180,1100,-4.26502101463111E-6-3.512905818411678E-5i
3,8190,1100,-4.31769104259731E-6-4.793514680760891E-5i
3,8200,1100,-4.413839541444945E-6-6.0524337136262746E-5i
3,8210,1100,-4.55471261879754E-6-7.307448674831708E-5i
3,8220,1100,-4.743741182119005E-6-8.575963286923177E-5i
3,8230,1100,-4.98673631348152E-6-9.876105248258062E-5i
3,8240,1100,-5.292351278798158E-6-1.1227953421697449E-4i
3,8250,1100,-5.672881079765004E-6-1.2655096321623622E-4i
3,8260,1100,-6.145545456024643E-6-1.418684874580044E-4i
3,8270,1100,-6.734527424260685E-6-1.5861718066526685E-4i
3,8280,1100,-7.4742862977457535E-6-1.773332169930307E-4i
3,8290,1100,-8.415228517466495E-6-1.9881482930831325E-4i
3,8300,1100,-9.634409442871182E-6-2.2435546072915673E-4i
3,8310,1100,-1.1259916289866971E-5-2.563138242900704E-4i
3,8320,1100,-1.3550476483561644E-5-2.998482658304169E-4i
3,8330,1100,-1.737950123934634E-5-3.704308440922247E-4i
3,8340,1100,-3.374084045030198E-5-5.62525364857755E-4i
3,8350,1100,-2.0506026713195145E-4+2.7933936961184637E-4i
3,8360,1100,-6.163367222998032E-5-2.6152937853667817E-4i
3,8370,1100,-7.910618186893518E-5-4.21871906524991E-4i
3,8380,1100,-1.3487247382017992E-4-6.057344583217683E-4i
3,8390,1100,-3.120760784185505E-4-9.254431751208293E-4i
3,8400,1100,-0.001282184822860566-0.00151151909657701i
3,8410,1100,-0.00204218351349474+0.0013529371113733491i
3,8420,1100,-3.9515089261174E-4+9.570091140862643E-4i
3,8430,1100,-1.4262155656894203E-4+5.686391920450474E-4i
3,8440,1100,-7.160587093209168E-5+3.7618820607532267E-4i
3,8450,1100,-4.2835595229328546E-5+2.6203214213317555E-4i
3,8460,1100,-2.8564313274888513E-5+1.8474487644058596E-4i
3,8470,1100,-2.0539533885643463E-5+1.2696684484618005E-4i
3,8480,1100,-1.564895927483047E-5+7.991217040969485E-5i
3,8490,1100,-1.2541487722308657E-5+3.7986270905950476E-5i
3,8500,1100,-1.0641861998462532E-5-4.154048381852018E-6i
3,8510,1100,-1.007275398375803E-5-5.6464955537151716E-5i
3,8520,1100,-1.506211006327679E-5-1.6310269848344503E-4i
3,8530,1100,-0.001495944562845651+0.0015001576888600187i
3,8540,1100,-1.400443664210663E-5+1.0488796336485126E-4i
3,8550,1100,-7.93884537236067E-6+1.295772301661895E-5i
3,8560,1100,-6.515934949908529E-6-3.258491077482101E-5i
3,8570,1100,-5.973689738237635E-6-6.694199428035822E-5i
3,8580,1100,-5.81395373180423E-6-9.812483666274712E-5i
3,8590,1100,-5.939324018247966E-6-1.296384759011637E-4i
3,8600,1100,-6.3800311364648595E-6-1.6409288221807595E-4i
3,8610,1100,-7.27945855346146E-6-2.0451612286072582E-4i
3,8620,1100,-8.997058847166127E-6-2.5565269114948463E-4i
3,8630,1100,-1.2490061174333524E-5-3.267253598118047E-4i
3,8640,1100,-2.098196674031712E-5-4.402611314396383E-4i
3,8650,1100,-5.206798962270319E-5-6.75748516909717E-4i
3,8660,1100,-5.256735693301225E-4-0.0017409759611319198i
3,8670,1100,-2.137941273854668E-4+4.117885062725709E-4i
3,8680,1100,-1.5319534714768987E-4-8.177201959456001E-4i
3,8690,1100,-8.260157556145708E-4+0.0028172775746479143i
3,8700,1100,-5.731889950041637E-5+7.481007328926404E-4i
3,8710,1100,-2.3330690820069906E-5+4.2699302969439193E-4i
3,8720,1100,-1.4220581843945702E-5+2.872240435098718E-4i
3,8730,1100,-1.0402851030198255E-5+2.0538085144405254E-4i
3,8740,1100,-8.453164373225814E-6+1.4978910950468147E-4i
3,8750,1100,-7.356464715582196E-6+1.083905998870375E-4i
3,8760,1100,-6.719473830329068E-6+7.551387557064122E-5i
3,8770,1100,-6.363572920368622E-6+4.8102566556142734E-5i
3,8780,1100,-6.19961412036029E-6+2.4339059465755178E-5i
3,8790,1100,-6.181417940401849E-6+3.0536008399245035E-6i
3,8800,1100,-6.286242904193399E-6-1.6561358959744825E-5i
3,8810,1100,-6.50605442571639E-6-3.5103149872743616E-5i
3,8820,1100,-6.843789918326604E-6-5.304726662914379E-5i
3,8830,1100,-7.3124016457438165E-6-7.080412156641586E-5i
3,8840,1100,-7.935937659063677E-6-8.876048349575165E-5i
3,8850,1100,-8.752736600815132E-6-1.0731532045804808E-4i
3,8860,1100,-9.821546252238861E-6-1.2691746496798687E-4i
3,8870,1100,-1.1232448552893903E-5-1.4811300639680443E-4i
3,8880,1100,-1.3126519429113073E-5-1.7161378186358376E-4i
3,8890,1100,-1.5732584887977295E-5-1.9840679003076884E-4i
3,8900,1100,-1.943994794455109E-5-2.2994336609353524E-4i
3,8910,1100,-2.495329440974142E-5-2.6849132895037447E-4i
3,8920,1100,-3.365526387499783E-5-3.178450473435076E-4i
3,8930,1100,-4.856617776185258E-5-3.8489938785129016E-4i
3,8940,1100,-7.73456199318637E-5-4.83569912669655E-4i
3,8950,1100,-1.4421787199926696E-4-6.45991073610386E-4i
3,8960,1100,-3.5838457209682516E-4-9.561182504787043E-4i
3,8970,1100,-0.0015215333315709038-0.0013476828776909583i
3,8980,1100,-0.0015117295141742+0.001196253616698282i
3,8990,1100,-3.461963093181172E-4+7.887594168739506E-4i
3,9000,1100,-1.3567864100708413E-4+4.720288367073706E-4i
3,9010,1100,-7.108884737444146E-5+3.043766524842856E-4i
3,9020,1100,-4.3795779270343414E-5+1.993781985478242E-4i
3,9030,1100,-2.9982476619970086E-5+1.2364590034445478E-4i
3,9040,1100,-2.2230304313954633E-5+6.172667206904522E-5i
3,9050,1100,-1.7739938607590187E-5+3.949839715448144E-6i
3,9060,1100,-1.552437629221913E-5-5.9592603786547325E-5i
3,9070,1100,-1.6163121086811497E-5-1.4808019735224254E-4i
3,9080,1100,-2.7243366611798255E-5-3.3334821948209593E-4i
3,9090,1100,-4.2770137639408615E-4-0.001685119706538856i
3,9100,1100,-6.180773146153063E-5+6.234342000859322E-4i
3,9110,1100,-1.6426855409181217E-5+2.501417269195203E-4i
3,9120,1100,-9.8815590957913E-6+1.3699250097434144E-4i
3,9130,1100,-7.576846330442351E-6+7.635256005722609E-5i
3,9140,1100,-6.442054303858628E-6+3.5090226998342254E-5i
3,9150,1100,-5.792444927074594E-6+2.9556162204966757E-6i
3,9160,1100,-5.402930220705227E-6-2.4376663801900344E-5i
3,9170,1100,-5.182881134631503E-6-4.915100965853671E-5i
3,9180,1100,-5.093686198925617E-6-7.275514423164744E-5i
3,9190,1100,-5.123043396805943E-6-9.621334066267486E-5i
3,9200,1100,-5.277383238704743E-6-1.2043776857678803E-4i
3,9210,1100,-5.583066456301039E-6-1.4640570925472147E-4i
3,9220,1100,-6.096018153681938E-6-1.753485443550276E-4i
3,9230,1100,-6.926468096252993E-6-2.090401628183672E-4i
3,9240,1100,-8.300663460708463E-6-2.5035245093066837E-4i
3,9250,1100,-1.0732159995583254E-5-3.0452164042136804E-4i
3,9260,1100,-1.5592786724980398E-5-3.825876518626939E-4i
3,9270,1100,-2.7651601205701373E-5-5.132735927106435E-4i
3,9280,1100,-7.406301046307126E-5-8.044841506096526E-4i
3,9290,1100,-8.221363431249694E-4-0.002245414885577112i
3,9300,1100,-3.313407402818229E-4+0.0011140692205979473i
3,9310,1100,-6.013653455347838E-5+2.3871843929368518E-4i
3,9320,1100,-4.2969553155236474E-5-1.3953090407648144E-4i
3,9330,1100,-0.002289212829382949+0.0023854675666771163i
3,9340,1100,-2.900604155615116E-5+1.3018338063875435E-4i
3,9350,1100,-2.728160156408088E-5-1.4961830979743384E-4i
3,9360,1100,-7.853776023457237E-5-5.935612936277754E-4i
3,9370,1100,-0.0036599991186307863+0.0036788300183645817i
3,9380,1100,-5.7645900857596034E-5+6.246003313388976E-4i
3,9390,1100,-2.1593308045013083E-5+3.092429163777105E-4i
3,9400,1100,-1.4625768121615726E-5+1.7789366673671335E-4i
3,9410,1100,-1.2990192349988225E-5+9.190664140028473E-5i
3,9420,1100,-1.672078700342832E-5-2.7911132467000133E-6i
3,9430,1100,-4.349975491164922E-5+2.017247148430836E-4i
3,9440,1100,-1.4186927336442612E-5+2.5621039356798752E-5i
3,9450,1100,-1.4835311215970694E-5-2.8140429108453057E-5i
3,9460,1100,-1.7126948196327467E-5-7.149344493425761E-5i
3,9470,1100,-2.081136641225117E-5-1.1418627235429661E-4i
3,9480,1100,-2.6541149966233603E-5-1.6084582892843475E-4i
3,9490,1100,-3.580856993346529E-5-2.1631816094942383E-4i
3,9500,1100,-5.1982802939777416E-5-2.881369658142404E-4i
3,9510,1100,-8.378017830849472E-5-3.9078240718927026E-4i
3,9520,1100,-1.5937999568194522E-4-5.569592311805594E-4i
3,9530,1100,-4.0884271450714364E-4-8.655345694297768E-4i
3,9540,1100,-0.0016814834686659434-0.0010286376932177345i
3,9550,1100,-0.0012235221382826491+0.0011553717087051081i
3,9560,1100,-3.1613162027356893E-4+7.829290852065327E-4i
3,9570,1100,-1.3100019346204138E-4+5.126505771176946E-4i
3,9580,1100,-7.052591986390023E-5+3.6575781927185183E-4i
3,9590,1100,-4.405461125686807E-5+2.74494019424424E-4i
3,9600,1100,-3.02666240943929E-5+2.1151670880105097E-4i
3,9610,1100,-2.2224672280780676E-5+1.6462212837667527E-4i
3,9620,1100,-1.7150069284307468E-5+1.2764980936707664E-4i
3,9630,1100,-1.3759351258994825E-5+9.71669614569653E-5i
3,9640,1100,-1.139503627249652E-5+7.110370505885573E-5i
3,9650,1100,-9.692892825937158E-6+4.8126898371305074E-5i
3,9660,1100,-8.438528951338137E-6+2.7325761359661372E-5i
3,9670,1100,-7.499654461351146E-6+8.041353098631578E-6i
3,9680,1100,-6.791698270097724E-6-1.0232926835321119E-5i
3,9690,1100,-6.259355451758987E-6-2.7914293629246457E-5i
3,9700,1100,-5.866300490167433E-6-4.537492610292723E-5i
3,9710,1100,-5.589409394566559E-6-6.297840851105898E-5i
3,9720,1100,-5.415750325334096E-6-8.11163821832773E-5i
3,9730,1100,-5.341645155966642E-6-1.0025420982869574E-4i
3,9740,1100,-5.373909108801102E-6-1.2099915365538422E-4i
3,9750,1100,-5.534493080217587E-6-1.4421713843245203E-4i
3,9760,1100,-5.872287903398213E-6-1.7125645966215095E-4i
3,9770,1100,-6.493373830784955E-6-2.0442676579429672E-4i
3,9780,1100,-7.648293993239016E-6-2.481693216570842E-4i
3,9790,1100,-1.0040643412177505E-5-3.1247611497396303E-4i
3,9800,1100,-1.6349900648972694E-5-4.260269648588324E-4i
3,9810,1100,-4.571554719479131E-5-7.203000557180476E-4i
3,9820,1100,-0.0032343915203564147-0.004457163281812202i
3,9830,1100,-5.79531546265429E-5+5.414230756449369E-4i
3,9840,1100,-1.682639289645758E-5+1.476725372118647E-4i
3,9850,1100,-1.0967615317779424E-5+5.153035580526082E-6i
3,9860,1100,-1.0063845156719979E-5-8.380875923135612E-5i
3,9870,1100,-1.1194819780708287E-5-1.5929577459299296E-4i
3,9880,1100,-1.4512152904992822E-5-2.4039190733899632E-4i
3,9890,1100,-2.2516901038516205E-5-3.493270549456996E-4i
3,9900,1100,-4.6869143962890045E-5-5.418095854588549E-4i
3,9910,1100,-1.9589271065797434E-4-0.001099276993977242i
3,9920,1100,-0.0034167337571108882+0.002680093640902402i
3,9930,1100,-1.2039625380588472E-4+6.811838345120411E-4i
3,9940,1100,-3.9074848463435034E-5+2.9223047279385744E-4i
3,9950,1100,-2.2132550502443937E-5+1.3304252370699996E-4i
3,9960,1100,-1.6470915417267606E-5+3.688510665213142E-5i
3,9970,1100,-1.4486865867101326E-5-3.55089924412814E-5i
3,9980,1100,-1.4299151717715095E-5-9.939109579755519E-5i
3,9990,1100,-1.5449058901764963E-5-1.6379591986680786E-4i
3,10000,1100,-1.8176582451731607E-5-2.3757541104533312E-4i
8,10,2700,-4.83308753508249E-6-1.9043956076729982E-4i
8,20,2700,-6.819418304370557E-6-3.793345831714368E-4i
8,30,2700,-8.405081984568597E-6-5.701982286151971E-4i
8,40,2700,-9.821314138989106E-6-7.64511307392931E-4i
8,50,2700,-1.1165951251412359E-5-9.637028870473859E-4i
8,60,2700,-1.2496753430089548E-5-0.0011692766124459947i
8,70,2700,-1.3855833901892395E-5-0.0013828739267078896i
8,80,2700,-1.5279175841639756E-5-0.0016063304641847642i
8,90,2700,-1.680153061806168E-5-0.0018417389476622049i
8,100,2700,-1.8459699603493766E-5-0.002091525759977166i
8,110,2700,-2.0295376132716083E-5-0.0023585481843844255i
8,120,2700,-2.2358183307984902E-5-0.0026462212338969975i
8,130,2700,-2.4709416296062977E-5-0.0029586866151607278i
8,140,2700,-2.7427068498631995E-5-0.0033010422621115735i
8,150,2700,-3.0612958167400915E-5-0.003679660334746853i
8,160,2700,-3.440323538700281E-5-0.004102637025976769i
8,170,2700,-3.898439835216021E-5-0.004580443403878115i
8,180,2700,-4.46185205893554E-5-0.005126891260955457i
8,190,2700,-5.168440338827465E-5-0.005760608134020531i
8,200,2700,-6.074740154030231E-5-0.006507365487874681i
8,210,2700,-7.268342186227867E-5-0.0074038978758337514i
8,220,2700,-8.89113170978465E-5-0.0085044608104071i
8,230,2700,-1.1185774793016248E-4-0.009892730220079332i
8,240,2700,-1.4596513205324387E-4-0.011704917247039938i
8,250,2700,-2.0011370154652248E-4-0.01417872821157958i
8,260,2700,-2.942909473792092E-4-0.017769599597355603i
8,270,2700,-4.818212964045789E-4-0.02347404977991916i
8,280,2700,-9.486503103878824E-4-0.0339722143670443i
8,290,2700,-0.0027678880467377435-0.0597722177964681i
8,300,2700,-0.03702271719037595-0.22233598728890336i
8,310,2700,-0.011857860795725253+0.13075629880596273i
8,320,2700,-0.0017562354022709478+0.051942805521393194i
8,330,2700,-6.571738454192706E-4+0.032675269154272914i
8,340,2700,-3.351090343328009E-4+0.023975096970198135i
8,350,2700,-1.9986355740335163E-4+0.01901381209930579i
8,360,2700,-1.3105684228321835E-4+0.015803220899371508i
8,370,2700,-9.157850618546706E-5+0.013552571468996865i
8,380,2700,-6.697596651451976E-5+0.011885077647406553i
8,390,2700,-5.068996863271617E-5+0.010598381473714833i
8,400,2700,-3.940149084957252E-5+0.009574085580602366i
8,410,2700,-3.1288252669132324E-5+0.008738298052617851i
8,420,2700,-2.5284000813674334E-5+0.00804251463385662i
8,430,2700,-2.073215331841263E-5+0.00745357592313479i
8,440,2700,-1.721108237341017E-5+0.006948042338064995i
8,450,2700,-1.4440376427540138E-5+0.006508874499900827i
8,460,2700,-1.2227909689976405E-5+0.006123387174021707i
8,470,2700,-1.0438635821999826E-5+0.005781940996560363i
8,480,2700,-8.975497215956805E-6+0.005477079202815775i
8,490,2700,-7.767366433332176E-6+0.005202942235588794i
8,500,2700,-6.761213329896845E-6+0.004954861188188209i
8,510,2700,-5.916889876411384E-6+0.004729069428025618i
8,520,2700,-5.203580800806161E-6+0.0045224941705922905i
8,530,2700,-4.597340037004644E-6+0.004332603283113888i
8,540,2700,-4.079350305631957E-6+0.004157290963217487i
8,550,2700,-3.6346737262552156E-6+0.003994791248100709i
8,560,2700,-3.2513417758656034E-6+0.0038436117558228325i
8,570,2700,-2.9196835557863747E-6+0.0037024823421821667i
8,580,2700,-2.6318238855368157E-6+0.0035703148954427722i
8,590,2700,-2.3813040635019416E-6+0.0034461715464020426i
8,600,2700,-2.16279233818801E-6+0.0033292393060655005i
8,610,2700,-1.9718607467333974E-6+0.0032188096621516547i
8,620,2700,-1.80481157825728E-6+0.003114262036958665i
8,630,2700,-1.6585413139165866E-6+0.0030150502780477155i
8,640,2700,-1.5304331335594072E-6+0.00292069155016898i
8,650,2700,-1.4182713877345054E-6+0.002830757142622423i
8,660,2700,-1.3201730983715276E-6+0.0027448648152172154i
8,670,2700,-1.2345327636476678E-6+0.00266267238816016i
8,680,2700,-1.1599776344574493E-6+0.00258387234372734i
8,690,2700,-1.0953312907615886E-6+0.0025081872555105553i
8,700,2700,-1.0395838423086264E-6+0.0024353658980699653i
8,710,2700,-9.918674512311027E-7+0.002365179918635793i
8,720,2700,-9.514361587935976E-7+0.0022974209750712877i
8,730,2700,-9.17649216432732E-7+0.0022318982620809055i
8,740,2700,-8.899572896868346E-7+0.002168436361726769i
8,750,2700,-8.678910347002522E-7+0.0021068733655208436i
8,760,2700,-8.51051649855E-7+0.002047059224313399i
8,770,2700,-8.391030866062319E-7+0.001988854289374375i
8,780,2700,-8.317656686389486E-7+0.001932128013826102i
8,790,2700,-8.288109210126082E-7+0.0018767577882175524i
8,800,2700,-8.300574544007794E-7+0.0018226278877368253i
8,810,2700,-8.353677853276827E-7+0.0017696285115156585i
8,820,2700,-8.446460041022292E-7+0.0017176548968047395i
8,830,2700,-8.578362293215265E-7+0.0016666064925919828i
8,840,2700,-8.74921812155103E-7+0.0016163861785647641i
8,850,2700,-8.959252771113051E-7+0.0015668995162264863i
8,860,2700,-9.209090088736886E-7+0.0015180540195057206i
8,870,2700,-9.4997671899278E-7+0.0014697584323421463i
8,880,2700,-9.832757520636133E-7+0.0014219220005001435i
8,890,2700,-1.0210003207363746E-6+0.0013744537242216756i
8,900,2700,-1.0633957934167296E-6+0.0013272615772391757i
8,910,2700,-1.1107642002664736E-6+0.0012802516760524489i
8,920,2700,-1.163471174541735E-6+0.0012333273811451827i
8,930,2700,-1.2219546109020645E-6+0.0011863883088134497i
8,940,2700,-1.286735404612919E-6+0.0011393292283397613i
8,950,2700,-1.3584307417535758E-6+0.001092038814085318i
8,960,2700,-1.4377705490866678E-6+0.001044398215358989i
8,970,2700,-1.5256178948561082E-6+9.962793981706784E-4i
8,980,2700,-1.6229943748519348E-6+9.47543201528E-4i
8,990,2700,-1.7311118447703176E-6+8.980370359057507E-4i
8,1000,2700,-1.8514123033857617E-6+8.47592131631605E-4i
8,1010,2700,-1.9856183391920654E-6+7.960202184488167E-4i
8,1020,2700,-2.135797396121365E-6+7.431094819420625E-4i
8,1030,2700,-2.304444295622457E-6+6.886195942558302E-4i
8,1040,2700,-2.494588128929682E-6+6.322755504293038E-4i
8,1050,2700,-2.7099320427246266E-6+5.737599500718436E-4i
8,1060,2700,-2.9550379521480966E-6+5.127032356241704E-4i
8,1070,2700,-3.2355734072266116E-6+4.4867121586819375E-4i
8,1080,2700,-3.558645642349753E-6+3.811489400945248E-4i
8,1090,2700,-3.933259773692717E-6+3.0951960282932337E-4i
8,1100,2700,-4.370956716033449E-6+2.3303658472371074E-4i
8,1110,2700,-4.886716009768597E-6+1.5078586353866247E-4i
8,1120,2700,-5.500256996941544E-6+6.163467860659149E-5i
8,1130,2700,-6.2379524043977395E-6-3.58398086273303E-5i
8,1140,2700,-7.135706970528281E-6-1.4345159572327673E-4i
8,1150,2700,-8.24339963305518E-6-2.635522206827466E-4i
8,1160,2700,-9.631939948114608E-6-3.9924805382322105E-4i
8,1170,2700,-1.1404855397765203E-5-5.547321085949381E-4i
8,1180,2700,-1.3718064130904271E-5-7.358075779724257E-4i
8,1190,2700,-1.6815169751647025E-5-9.50746123887683E-4i
8,1200,2700,-2.1093930443790976E-5-0.0012117604197500618i
8,1210,2700,-2.723982682112927E-5-0.0015376732334332485i
8,1220,2700,-3.651691046313441E-5-0.001959094870997374i
8,1230,2700,-5.146939169805495E-5-0.002529369263448565i
8,1240,2700,-7.785972670384838E-5-0.0033504942252479022i
8,1250,2700,-1.3114157659553514E-4-0.004644955074795792i
8,1260,2700,-2.653592038004753E-4-0.007007943692322045i
8,1270,2700,-7.9114909780372E-4-0.012745679255661132i
8,1280,2700,-0.010092427762643448-0.046769857479254676i
8,1290,2700,-0.0038954425369436356+0.030790287205046122i
8,1300,2700,-5.830877111436603E-4+0.01246985932428215i
8,1310,2700,-2.2487856415802926E-4+0.008025593437983243i
8,1320,2700,-1.1877402334770987E-4+0.00602019146667682i
8,1330,2700,-7.35645931030667E-5+0.004873582383172582i
8,1340,2700,-5.0191378718503546E-5+0.004127979664498764i
8,1350,2700,-3.655273979158331E-5+0.0036018426730109387i
8,1360,2700,-2.7904823899848583E-5+0.0032088358912568107i
8,1370,2700,-2.2078784382839403E-5+0.002902654393906645i
8,1380,2700,-1.7968528153550836E-5+0.0026562319129225624i
8,1390,2700,-1.4961771911948814E-5+0.002452687842956962i
8,1400,2700,-1.2697222908441887E-5+0.002280946219342628i
8,1410,2700,-1.0950479211919895E-5+0.0021334366371896295i
8,1420,2700,-9.576175819542312E-6+0.0020048075770853677i
8,1430,2700,-8.47677948552431E-6+0.0018911675842146378i
8,1440,2700,-7.584871604811203E-6+0.0017896178226744898i
8,1450,2700,-6.85264426098304E-6+0.0016979533167519644i
8,1460,2700,-6.245437856043907E-6+0.0016144658783523258i
8,1470,2700,-5.7376357778040244E-6+0.0015378104985119005i
8,1480,2700,-5.309982342042907E-6+0.0014669125618216284i
8,1490,2700,-4.947786803952468E-6+0.0014009020244417638i
8,1500,2700,-4.639694106976713E-6+0.0013390658232057895i
8,1510,2700,-4.376826970572306E-6+0.0012808128705972725i
8,1520,2700,-4.152176622627192E-6+0.00122564790140635i
8,1530,2700,-3.960163329116341E-6+0.0011731516492964034i
8,1540,2700,-3.796314981092282E-6+0.001122965617952275i
8,1550,2700,-3.657029142695442E-6+0.0010747802318931308i
8,1560,2700,-3.5393950296683827E-6+0.0010283255026927861i
8,1570,2700,-3.441059169522557E-6+9.83363586514851E-4i
8,1580,2700,-3.3601233706141274E-6+9.396827757868013E-4i
8,1590,2700,-3.29506694893283E-6+8.970925853531006E-4i
8,1600,2700,-3.2446874594536738E-6+8.554196771126839E-4i
8,1610,2700,-3.208055803710297E-6+8.145044272258168E-4i
8,1620,2700,-3.184482737258144E-6+7.741979833648793E-4i
8,1630,2700,-3.173494661830862E-6+7.343596908427162E-4i
8,1640,2700,-3.174817221896931E-6+6.948547889611273E-4i
8,1650,2700,-3.188365727097546E-6+6.555522947366991E-4i
8,1660,2700,-3.2142418330609814E-6+6.163230017415511E-4i
8,1670,2700,-3.2527362713169887E-6+5.770375280727601E-4i
8,1680,2700,-3.3043377592688234E-6+5.375643499644132E-4i
8,1690,2700,-3.3697485695688423E-6+4.97767756500659E-4i
8,1700,2700,-3.4499076282177742E-6+4.575056561468538E-4i
8,1710,2700,-3.546022475474192E-6+4.166271569845336E-4i
8,1720,2700,-3.659612008872779E-6+3.749698287870482E-4i
