% Model,Trumpet_3.mph
% Version,COMSOL 6.1.0.357
% Date,"Jan 15 2024, 11:44"
% Table,Probe Table 1 - 
% freq (Hz),"Total acoustic pressure (Pa), input pressure","Total acoustic velocity, z-component (m^3/s), input velocity","10*log10(abs(acpr.p_t/acpr.v_tz)), impedance"
3705.6862745098033,13.360827296935913-4.959137761134936i,1.7891979184444407E-7+4.353650283155976E-7i,30.424364397741172
3710.8496732026138,13.345800716055988-5.00169785004171i,1.8024143879996016E-7+4.390824213563286E-7i,30.388650241049618
3716.013071895424,13.33072728797329-5.040323542634832i,1.8156647006402128E-7+4.424564162169253E-7i,30.355690418253655
3721.1764705882347,13.31578491596993-5.075620268730873i,1.8287946804717506E-7+4.455398875398779E-7i,30.325136839949774
3726.339869281045,13.301074001794305-5.108096393820525i,1.8417176208332954E-7+4.483772240728159E-7i,30.296674936722884
3731.5032679738556,13.28663911798525-5.138173899520729i,1.8543953875973918E-7+4.510052647287401E-7i,30.270025445317312
3736.666666666666,13.272486913758732-5.166197972115374i,1.8668228076681338E-7+4.534541386822447E-7i,30.24494535901701
3741.8300653594765,13.258601152749229-5.192446452480999i,1.8790145604608473E-7+4.557480928740781E-7i,30.221227948104683
3746.993464052287,13.244955026198683-5.217139723174309i,1.8909944481951728E-7+4.579063572053882E-7i,30.19870153656745
3752.1568627450974,13.231520533326634-5.240451078459395i,1.902787226974523E-7+4.599440513755321E-7i,30.17722683856654
3757.320261437908,13.218274757752434-5.262517146686951i,1.9144131473090328E-7+4.618730957410954E-7i,30.156692960626554
3762.4836601307184,13.20520315916372-5.283447684238606i,1.9258850988423495E-7+4.6370306678798015E-7i,30.137012479371972
3767.647058823529,13.192300341428107-5.303334089592043i,1.9372079555396856E-7+4.6544194043190164E-7i,30.11811616970636
3772.8104575163393,13.179568983500491-5.322256220106426i,1.9483795214711776E-7+4.6709668683433094E-7i,30.099947941016953
3777.9738562091497,13.167017660279486-5.340287392708857i,1.9593924422458274E-7+4.6867370649225184E-7i,30.082460388078726
3783.13725490196,13.15465817024377-5.357497689948431i,1.970236543885483E-7+4.701791183153745E-7i,30.06561116929435
3788.3006535947707,13.142502811176216-5.373955817723079i,1.9809012143646659E-7+4.7161892126926234E-7i,30.049360266070114
3793.464052287581,13.130561887000463-5.389729781348189i,1.9913775812447693E-7+4.729990529130472E-7i,30.03366808945553
3798.6274509803916,13.118841632814679-5.404886613564699i,2.0016603225075926E-7+4.7432536525543693E-7i,30.0184943768685
3803.790849673202,13.107342711341563-5.419491359055927i,2.011748977202302E-7+4.7560353581399036E-7i,30.003797828795893
3808.9542483660125,13.09605942757909-5.4336055321641465i,2.0216486281557289E-7+4.768389328205528E-7i,29.9895364328542
3814.117647058823,13.084979781195509-5.4472853200058085i,2.031369852882655E-7+4.780364583568688E-7i,29.97566838330482
3819.2810457516334,13.07408639210553-5.460579868565106i,2.0409279123797638E-7+4.79200398896945E-7i,29.962153427384234
3824.444444444444,13.063358192020122-5.473530011539666i,2.050341272058812E-7+4.803343146442808E-7i,29.948954384117826
3829.6078431372543,13.0527726136317-5.486167737668037i,2.0596296896219406E-7+4.814409934307795E-7i,29.936038531848034
3834.771241830065,13.042307893883786-5.49851653838015i,2.0688122049776809E-7+4.82522481488826E-7i,29.923378584025652
3839.9346405228753,13.031945091589197-5.510592578122697i,2.0779053810572525E-7+4.835801859898645E-7i,29.91095307316755
3845.0980392156857,13.021669511918924-5.5224064552301195i,2.0869220635240473E-7+4.846150290272598E-7i,29.898746106839656
3850.261437908496,13.011471391381683-5.5339652296798185i,2.0958707865671777E-7+4.856276247614779E-7i,29.886746594463855
3855.4248366013067,13.001345862590233-5.545274401708221i,2.1047558073460136E-7+4.866184521418419E-7i,29.874947126820796
3860.588235294117,12.991292335123095-5.556339605000279i,2.113577649653778E-7+4.875880026028869E-7i,29.863342707920786
3865.7516339869276,12.981313477089214-5.567167882259755i,2.1223339953944057E-7+4.885368912285626E-7i,29.851929507019808
3870.915032679738,12.971413974901234-5.57776849784143i,2.1310207688280022E-7+4.894659274609042E-7i,29.840703746797534
3876.0784313725485,12.96159921641427-5.588153293019329i,2.1396332868714393E-7+4.903761458657908E-7i,29.829660798461806
3881.241830065359,12.951874013809915-5.598336609031091i,2.1481673738991683E-7+4.912687991723342E-7i,29.81879452868921
3886.4052287581694,12.942241472101694-5.608334810622186i,2.156620348666744E-7+4.921453164614499E-7i,29.808096934357067
3891.56862745098,12.932702113740701-5.618165459726774i,2.1649917869943586E-7+4.930072308580801E-7i,29.79755809579295
3896.7320261437903,12.92325337213197-5.627846226905071i,2.1732839618803968E-7+4.938560843974832E-7i,29.78716646211357
3901.895424836601,12.91388954488169-5.637393682087166i,2.181501882019656E-7+4.946933224412817E-7i,29.776909443724964
3907.0588235294113,12.904602237892465-5.64682215406421i,2.1896529019129744E-7+4.955201941881426E-7i,29.76677423126223
3912.2222222222217,12.895381240521523-5.656142860954389i,2.197745956147692E-7+4.963376769239663E-7i,29.75674870550751
3917.385620915032,12.886215677589897-5.665363472433556i,2.2057905527880462E-7+4.97146438020098E-7i,29.746822273810878
3922.5490196078426,12.877095222886158-5.674488173655977i,2.2137957140288796E-7+4.979468407441783E-7i,29.73698648250763
3927.712418300653,12.868011156298307-5.683518190232236i,2.2217690542462772E-7+4.987389902945532E-7i,29.727235310157123
3932.8758169934636,12.858957102108736-5.69245264271427i,2.229716137040141E-7+4.995228085425722E-7i,29.717565122564057
3938.039215686274,12.849929373631205-5.701289555738725i,2.2376401762612834E-7+5.002981222029936E-7i,29.707974339428063
3943.2026143790845,12.840926934558967-5.710026855164639i,2.2455420716561034E-7+5.010647498837654E-7i,29.698462903553338
3948.366013071895,12.831951044698615-5.718663228746749i,2.2534207198086992E-7+5.018225771615242E-7i,29.68903165222035
3953.5294117647054,12.823004680316416-5.727198776777631i,2.2612735214689616E-7+5.02571613277016E-7i,29.679681675905382
3958.692810457516,12.814091816690528-5.735635418999942i,2.2690970087266055E-7+5.033120265246355E-7i,29.67041372732328
3963.8562091503263,12.8052166490102-5.743977046171395i,2.2768875255316688E-7+5.040441573358438E-7i,29.661227726060833
3969.019607843137,12.796382821410315-5.75222941414739i,2.2846419006230772E-7+5.047685088830091E-7i,29.65212239578661
3974.1830065359472,12.78759273758113-5.760399787242789i,2.2923580487552314E-7+5.054857158079067E-7i,29.643095068784266
3979.3464052287577,12.77884703485442-5.768496357072941i,2.3000354287597138E-7+5.061964933779396E-7i,29.634141687983398
3984.509803921568,12.770144304050993-5.7765274970051i,2.3076752867104017E-7+5.069015723362917E-7i,29.625257020757918
3989.6732026143786,12.761481116472396-5.784500953190616i,2.3152806307894347E-7+5.076016282736719E-7i,29.616435068044975
3994.836601307189,12.75285237187885-5.79242310387616i,2.3228559260201297E-7+5.0829721702373E-7i,29.607669612143308
3999.9999999999995,12.74425191626849-5.800298420450055i,2.3304065538167778E-7+5.089887277247812E-7i,29.598954810964962
